Booking_ID,adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,is_canceled
INN02049,2,0,1,0,SC,0,A,199,2018,August,28,Online TA,0,0,0,85.5,0,1
INN02052,3,0,0,3,BB,0,D,144,2018,August,24,Online TA,0,0,0,131.7,0,1
INN02057,2,0,2,3,BB,0,D,42,2018,August,25,Online TA,0,0,0,140.58,0,0
INN02085,2,2,1,1,BB,0,E,249,2018,August,27,Online TA,0,0,0,86.62,1,1
INN02087,2,0,1,3,HB,0,D,143,2018,August,25,Offline TA/TO,0,0,0,112.45,0,0
INN02089,2,0,0,0,BB,0,A,12,2018,August,16,Online TA,0,0,0,0.0,1,0
INN02101,2,0,2,1,BB,0,A,216,2018,August,27,Online TA,0,0,0,96.3,2,0
INN02104,2,0,2,5,SC,0,A,152,2018,August,20,Online TA,0,0,0,91.93,0,1
INN02112,2,0,2,3,BB,0,D,86,2018,August,4,Online TA,0,0,0,82.45,0,1
INN02125,2,1,1,4,BB,0,A,35,2018,August,29,Online TA,0,0,0,127.62,0,1
INN02139,3,0,1,2,BB,0,D,18,2018,August,15,Online TA,0,0,0,191.0,0,0
INN02153,2,0,2,5,BB,0,D,197,2018,August,16,Offline TA/TO,0,0,0,82.45,2,0
INN02158,3,0,2,1,BB,0,D,172,2018,August,21,Online TA,0,0,0,107.1,1,1
INN02162,2,0,0,3,BB,0,A,143,2018,August,25,Offline TA/TO,0,0,0,100.0,0,0
INN02178,2,0,0,2,HB,0,D,63,2018,August,30,Online TA,0,0,0,174.6,1,0
INN02179,2,0,1,0,BB,0,A,3,2018,August,7,Online TA,0,0,0,121.0,1,0
INN02191,3,0,2,3,HB,0,D,35,2018,August,19,Online TA,0,0,0,219.6,0,1
INN02198,3,0,2,3,BB,0,D,49,2018,August,20,Online TA,0,0,0,168.3,1,1
INN02199,2,0,1,1,BB,1,E,268,2018,August,6,Online TA,0,0,0,105.25,1,1
INN02200,2,2,0,3,BB,0,F,50,2018,August,30,Online TA,0,0,0,181.8,0,0
INN02211,2,0,1,1,SC,0,A,105,2018,August,6,Online TA,0,0,0,107.1,1,0
INN02225,2,0,1,4,BB,0,A,168,2018,August,1,Online TA,0,0,0,99.45,0,1
INN02229,2,1,1,2,BB,0,A,49,2018,August,15,Online TA,0,0,0,152.1,0,1
INN02237,2,0,0,1,BB,0,A,3,2018,August,20,Online TA,0,0,0,140.0,3,0
INN02288,2,0,2,2,BB,0,A,157,2018,August,28,Offline TA/TO,0,0,0,80.75,2,0
INN02298,3,0,1,5,BB,1,D,110,2018,August,1,Online TA,0,0,0,148.2,1,0
INN02309,0,2,0,1,BB,0,E,93,2018,August,13,Online TA,0,0,0,109.83,1,0
INN02325,2,0,1,2,SC,0,A,3,2018,August,12,Online TA,0,0,0,92.0,1,0
INN02333,2,0,1,0,SC,0,A,0,2018,August,8,Online TA,0,0,0,92.0,0,0
INN02364,3,0,2,4,BB,0,D,137,2018,August,13,Online TA,0,0,0,145.2,1,0
INN02370,3,0,1,1,BB,0,D,72,2018,August,29,Online TA,0,0,0,159.3,0,1
INN02372,2,1,1,2,BB,0,A,202,2018,August,15,Online TA,0,0,0,115.5,2,1
INN02376,2,0,2,6,SC,0,A,101,2018,August,3,Online TA,0,0,0,107.1,0,1
INN02380,2,0,2,5,BB,0,D,213,2018,August,13,Online TA,0,0,0,109.66,0,1
INN02402,2,2,0,1,HB,0,F,22,2018,August,5,Online TA,0,0,0,297.0,1,0
INN02418,2,2,2,0,BB,1,F,207,2018,August,7,Online TA,0,0,0,177.3,2,1
INN02420,2,0,2,2,SC,0,A,200,2018,August,6,Online TA,0,0,0,62.18,1,0
INN02429,2,0,1,4,BB,0,D,138,2018,August,17,Online TA,0,0,0,122.4,2,0
INN02431,2,0,2,3,BB,0,E,304,2018,August,20,Online TA,0,0,0,65.6,1,0
INN02441,3,0,0,2,BB,0,D,4,2018,August,30,Online TA,0,0,0,175.0,2,0
INN02470,2,2,2,3,HB,0,F,157,2018,August,19,Online TA,0,0,0,217.6,2,1
INN02477,2,0,4,6,BB,0,A,207,2018,August,20,Offline TA/TO,0,0,0,72.25,0,0
INN02481,2,0,0,2,SC,0,A,21,2018,August,31,Online TA,0,0,0,110.0,2,0
INN02493,2,0,2,0,SC,0,A,128,2018,August,28,Online TA,0,0,0,85.5,0,0
INN02497,2,0,2,5,SC,0,A,152,2018,August,20,Online TA,0,0,0,91.93,0,1
INN02502,2,0,2,7,BB,0,D,182,2018,August,10,Online TA,0,0,0,112.2,2,1
INN02527,2,2,0,5,BB,0,F,82,2018,August,30,Online TA,0,0,0,202.5,0,1
INN02536,2,0,1,1,BB,1,A,90,2018,August,20,Online TA,0,0,0,126.9,1,0
INN02542,2,0,0,3,BB,0,A,200,2018,August,9,Online TA,0,0,0,72.25,1,1
INN02546,2,0,1,3,BB,0,A,168,2018,August,8,Offline TA/TO,0,0,0,72.25,0,0
INN02551,2,0,0,2,HB,0,A,291,2018,August,19,Online TA,0,0,0,115.0,0,1
INN02556,2,0,2,2,SC,0,A,6,2018,August,7,Online TA,0,0,0,148.0,0,0
INN02559,1,0,0,2,BB,0,A,164,2018,August,5,Online TA,0,0,0,105.3,3,0
INN02568,1,1,0,3,BB,0,A,178,2018,August,18,Online TA,0,0,0,124.5,0,1
INN02572,2,0,1,1,BB,0,A,80,2018,August,27,Online TA,0,0,0,131.4,2,0
INN02577,2,0,1,0,SC,0,A,16,2018,August,21,Online TA,0,0,0,129.0,1,1
INN02590,2,0,1,5,HB,0,A,213,2018,August,23,Online TA,0,0,0,123.25,0,1
INN02621,1,0,0,2,BB,0,D,2,2018,August,3,Corporate,0,0,0,94.0,0,0
INN02622,1,0,1,2,BB,0,A,152,2018,August,26,Online TA,0,0,0,90.9,0,1
INN02637,2,0,2,4,BB,0,A,64,2018,August,14,Online TA,0,0,0,135.9,1,0
INN02669,3,0,2,4,HB,0,D,85,2018,August,19,Online TA,0,0,0,210.6,1,0
INN02678,2,0,1,2,BB,0,D,133,2018,August,19,Online TA,0,0,0,82.45,0,1
INN02680,3,0,2,3,BB,0,D,179,2018,August,4,Online TA,0,0,0,130.05,1,1
INN02683,1,0,0,2,BB,0,A,136,2018,August,26,Online TA,0,0,0,90.9,1,0
INN02696,3,0,2,4,BB,0,D,130,2018,August,6,Online TA,0,0,0,155.7,2,0
INN02700,1,0,0,1,BB,0,A,12,2018,August,17,Complementary,1,0,3,0.0,4,0
INN02710,2,0,1,0,SC,0,A,0,2018,August,7,Online TA,0,0,0,98.0,1,1
INN02718,2,0,0,2,SC,0,A,13,2018,August,19,Online TA,0,0,0,128.5,3,0
INN02726,2,0,1,3,BB,0,A,158,2018,August,25,Online TA,0,0,0,90.95,1,0
INN02743,2,0,0,3,BB,0,A,143,2018,August,25,Offline TA/TO,0,0,0,100.0,1,0
INN02782,2,0,0,1,BB,1,D,6,2018,August,19,Online TA,0,0,0,154.0,1,0
INN02806,3,0,0,4,BB,0,D,104,2018,August,24,Online TA,0,0,0,150.3,0,1
INN02809,3,0,1,2,BB,0,D,147,2018,August,22,Online TA,0,0,0,137.7,0,1
INN02813,2,0,0,1,BB,0,A,59,2018,August,11,Online TA,0,0,0,144.9,1,0
INN02817,2,0,0,3,BB,0,A,63,2018,August,9,Online TA,0,0,0,144.1,0,0
INN02881,2,0,2,5,BB,0,D,51,2018,August,29,Online TA,0,0,0,123.3,0,0
INN02892,2,0,1,3,BB,0,A,28,2018,August,29,Online TA,0,0,0,90.98,0,0
INN02893,2,0,0,1,BB,0,A,146,2018,August,5,Offline TA/TO,0,0,0,81.25,1,0
INN02921,2,0,0,5,BB,0,D,120,2018,August,9,Online TA,0,0,0,127.8,1,0
INN02931,2,0,0,4,BB,0,A,178,2018,August,10,Online TA,0,0,0,99.45,2,0
INN02942,3,0,0,3,BB,0,D,128,2018,August,4,Online TA,0,0,0,140.7,1,0
INN02960,2,0,0,3,SC,0,A,128,2018,August,3,Online TA,0,0,0,94.5,1,0
INN02974,2,0,0,2,BB,0,A,23,2018,August,3,Online TA,0,0,0,151.0,1,0
INN02975,2,0,1,0,BB,0,A,5,2018,August,21,Online TA,0,0,0,167.0,0,1
INN02991,2,0,0,3,SC,0,A,134,2018,August,11,Online TA,0,0,0,103.5,2,0
INN03040,2,0,2,5,SC,0,A,2,2018,August,23,Online TA,0,0,0,86.28,0,0
INN03047,2,0,0,2,SC,0,A,51,2018,August,18,Online TA,0,0,0,125.1,0,1
INN03071,3,0,2,1,BB,0,D,195,2018,August,7,Online TA,0,0,0,146.7,2,1
INN03095,2,1,2,1,SC,0,A,126,2018,August,6,Online TA,0,0,0,93.17,0,1
INN03109,1,0,0,1,BB,0,A,5,2018,August,2,Corporate,0,0,0,65.0,1,0
INN03115,3,0,2,3,BB,1,D,48,2018,August,18,Online TA,0,0,0,177.3,2,0
INN03117,2,0,2,3,HB,0,A,164,2018,August,19,Online TA,0,0,0,133.45,0,1
INN03132,2,0,1,3,BB,0,A,5,2018,August,29,Online TA,0,0,0,139.0,1,0
INN03150,2,0,0,1,SC,0,A,4,2018,August,24,Online TA,0,0,0,119.0,1,0
INN03153,2,0,0,2,BB,1,A,4,2018,August,23,Online TA,0,0,0,157.0,1,0
INN03174,2,0,1,4,SC,0,A,196,2018,August,3,Online TA,0,0,0,80.75,1,0
INN03189,2,0,2,6,BB,0,A,142,2018,August,3,Online TA,0,0,0,104.76,0,1
INN03190,2,0,2,3,BB,0,D,6,2018,August,26,Online TA,0,0,0,101.73,1,0
INN03201,2,0,0,3,BB,0,A,143,2018,August,25,Offline TA/TO,0,0,0,100.0,0,0
INN03217,2,0,1,0,BB,0,A,5,2018,August,21,Online TA,0,0,0,167.0,0,1
INN03236,2,0,0,2,BB,0,A,152,2018,August,10,Online TA,0,0,0,114.3,1,1
INN03237,2,0,2,5,BB,0,A,227,2018,August,29,Offline TA/TO,0,0,0,80.75,0,0
INN03242,2,0,2,4,SC,0,A,185,2018,August,28,Online TA,0,0,0,61.0,0,1
INN03244,2,0,0,3,BB,0,A,183,2018,August,9,Online TA,0,0,0,112.0,1,1
INN03247,1,0,0,1,BB,0,A,2,2018,August,2,Online TA,0,0,0,102.7,0,0
INN03252,3,0,3,6,BB,0,D,50,2018,August,22,Online TA,0,0,0,159.6,0,1
INN03282,2,0,2,3,BB,0,A,303,2018,August,19,Offline TA/TO,0,0,0,78.0,1,0
INN03291,2,0,2,5,BB,0,D,208,2018,August,13,Online TA,0,0,0,77.51,0,1
INN03309,2,0,1,2,BB,0,A,151,2018,August,5,Offline TA/TO,0,0,0,72.25,0,0
INN03319,2,0,0,3,BB,0,A,203,2018,August,9,Online TA,0,0,0,96.3,0,1
INN03347,2,0,0,4,SC,0,A,66,2018,August,31,Online TA,0,0,0,120.6,0,0
INN03356,2,1,2,2,BB,0,A,173,2018,August,13,Online TA,0,0,0,114.75,1,1
INN03369,2,0,1,1,BB,0,A,50,2018,August,29,Online TA,0,0,0,109.8,0,0
INN03371,2,0,0,1,BB,1,A,2,2018,August,6,Online TA,0,0,0,179.0,2,0
INN03385,2,0,1,0,SC,0,A,0,2018,August,1,Online TA,0,0,0,59.04,0,0
INN03394,2,0,0,1,BB,0,A,221,2018,August,12,Online TA,0,0,0,80.0,0,1
INN03396,3,0,0,1,BB,0,D,129,2018,August,17,Online TA,0,0,0,146.7,3,0
INN03412,2,1,0,3,BB,0,A,22,2018,August,2,Online TA,0,0,0,169.0,1,0
INN03417,1,0,0,1,SC,0,A,1,2018,August,24,Online TA,0,0,0,81.19,0,0
INN03420,2,1,0,1,BB,0,A,21,2018,August,30,Online TA,0,0,0,140.0,1,0
INN03443,3,0,2,3,BB,1,D,161,2018,August,14,Online TA,0,0,0,145.85,2,1
INN03451,2,2,1,1,BB,0,A,64,2018,August,6,Online TA,0,0,0,200.1,1,0
INN03466,2,0,0,2,SC,0,A,2,2018,August,10,Online TA,0,0,0,94.99,0,0
INN03468,2,0,4,6,BB,0,A,187,2018,August,6,Online TA,0,0,0,99.45,1,1
INN03470,3,0,1,2,BB,0,D,28,2018,August,29,Online TA,0,0,0,155.73,1,1
INN03471,2,0,0,4,BB,0,A,0,2018,August,31,Offline TA/TO,0,0,0,95.0,0,0
INN03478,0,2,0,1,BB,0,E,11,2018,August,19,Online TA,0,0,0,127.6,1,0
INN03481,2,0,2,2,BB,0,D,60,2018,August,28,Online TA,0,0,0,111.6,0,0
INN03484,2,2,0,1,BB,0,F,207,2018,August,4,Online TA,0,0,0,168.3,1,1
INN03503,2,0,0,3,BB,0,A,175,2018,August,2,Online TA,0,0,0,105.3,0,1
INN03520,2,0,3,9,BB,0,A,175,2018,August,3,Offline TA/TO,0,0,0,72.25,0,0
INN03521,2,0,1,3,BB,0,A,210,2018,August,15,Online TA,0,0,0,90.95,1,0
INN03541,2,0,0,1,BB,0,E,222,2018,August,11,Online TA,0,0,0,86.63,0,1
