Booking_ID,adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,is_canceled
INN00587,2,0,2,2,HB,0,D,67,2017,September,6,Complementary,0,0,0,29.0,1,0
INN00616,2,0,2,1,BB,0,A,32,2017,September,5,Online TA,0,0,0,94.5,3,0
INN00617,1,0,1,1,BB,0,A,3,2017,September,7,Offline TA/TO,0,0,0,98.8,0,0
INN00627,2,0,0,2,BB,0,A,86,2017,September,9,Corporate,0,0,0,100.0,0,0
INN00640,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN00642,2,0,2,2,BB,1,A,34,2017,September,13,Online TA,0,0,0,94.5,2,0
INN00667,1,0,0,1,HB,0,A,72,2017,September,18,Offline TA/TO,0,0,0,84.0,0,0
INN00680,2,0,2,2,BB,0,A,56,2017,September,25,Offline TA/TO,0,0,0,185.0,0,0
INN00702,2,0,0,1,SC,0,D,15,2017,September,17,Online TA,0,0,0,115.0,3,0
INN00724,2,0,0,2,HB,0,A,63,2017,September,4,Offline TA/TO,0,0,0,116.0,0,0
INN00766,2,0,1,1,BB,0,D,0,2017,September,7,Online TA,0,0,0,118.8,0,1
INN00793,2,0,0,2,BB,0,A,1,2017,September,30,Offline TA/TO,1,1,0,102.6,0,0
INN00804,1,0,0,2,BB,0,A,29,2017,September,30,Online TA,0,0,0,90.25,2,0
INN00815,1,0,0,2,BB,0,A,5,2017,September,9,Corporate,0,0,0,65.0,0,0
INN00825,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN00846,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN00847,2,0,0,2,HB,0,A,56,2017,September,17,Offline TA/TO,0,0,0,82.0,0,0
INN00875,2,0,0,2,HB,0,A,69,2017,September,22,Offline TA/TO,0,0,0,106.0,0,0
INN00891,1,0,1,0,BB,0,A,263,2017,September,21,Offline TA/TO,0,0,0,59.5,0,0
INN00904,2,0,2,5,BB,0,A,51,2017,September,16,Offline TA/TO,0,0,0,75.6,1,0
INN00911,2,0,1,0,BB,0,A,263,2017,September,21,Offline TA/TO,0,0,0,67.0,0,0
INN00915,2,0,0,2,HB,0,A,63,2017,September,4,Offline TA/TO,0,0,0,116.0,0,0
INN00917,1,0,2,0,BB,0,A,5,2017,September,20,Online TA,0,0,0,92.4,1,0
INN00919,1,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,87.5,0,0
INN00921,2,0,2,5,BB,0,A,38,2017,September,14,Online TA,0,0,0,101.83,1,0
INN00945,2,0,1,1,BB,0,A,24,2017,September,19,Online TA,0,0,0,124.0,2,0
INN00971,2,0,1,3,BB,0,A,16,2017,September,21,Online TA,0,0,0,124.0,2,0
INN00985,2,0,1,1,BB,0,A,9,2017,September,7,Online TA,0,0,0,114.5,2,0
INN00986,1,0,2,2,SC,0,A,32,2017,September,18,Online TA,0,0,0,141.53,2,0
INN00988,2,0,1,3,BB,0,A,115,2017,September,10,Online TA,0,0,0,89.25,0,0
INN00999,2,0,2,3,SC,0,A,57,2017,September,19,Online TA,0,0,0,66.53,1,0
INN01003,2,0,2,3,BB,0,A,25,2017,September,13,Online TA,0,0,0,75.6,0,0
INN01019,2,0,0,2,HB,0,A,63,2017,September,4,Offline TA/TO,0,0,0,116.0,0,0
INN01025,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN01044,1,0,1,2,BB,0,A,219,2017,September,4,Offline TA/TO,0,0,0,76.67,1,0
INN01046,2,0,1,5,BB,0,A,22,2017,September,1,Online TA,0,0,0,105.0,2,0
INN01089,2,0,0,2,HB,0,A,30,2017,September,30,Offline TA/TO,0,0,0,121.0,0,0
INN01104,2,0,0,1,HB,0,A,41,2017,September,4,Offline TA/TO,0,0,0,110.0,0,0
INN01106,1,0,0,2,BB,0,A,1,2017,September,2,Corporate,0,0,0,65.0,0,0
INN01115,2,0,0,2,BB,0,A,68,2017,September,29,Offline TA/TO,0,0,0,65.0,0,0
INN01151,1,0,0,1,BB,0,A,0,2017,September,5,Online TA,0,0,0,133.0,1,1
INN01169,2,0,1,4,BB,0,A,7,2017,September,21,Online TA,0,0,0,143.2,2,0
INN01189,2,0,1,3,BB,0,D,9,2017,September,10,Offline TA/TO,0,0,0,63.75,0,0
INN01207,2,0,2,1,SC,0,A,5,2017,September,19,Online TA,0,0,0,120.33,2,0
INN01222,2,0,0,3,BB,0,A,71,2017,September,22,Offline TA/TO,0,0,0,95.0,0,0
INN01242,2,0,0,1,BB,0,A,29,2017,September,15,Online TA,0,0,0,105.0,1,0
INN01247,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN01279,1,0,0,3,BB,0,A,76,2017,September,15,Offline TA/TO,0,0,0,64.6,0,0
INN01322,2,0,1,3,BB,0,A,13,2017,September,3,Offline TA/TO,0,0,0,84.0,1,0
INN01324,2,0,0,2,BB,0,A,27,2017,September,30,Offline TA/TO,0,0,0,108.0,0,0
INN01377,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN01384,2,0,1,3,BB,0,A,30,2017,September,14,Online TA,0,0,0,94.5,2,0
INN01410,2,0,0,1,HB,0,A,219,2017,September,4,Online TA,0,0,0,108.0,0,1
INN01457,2,0,0,1,HB,0,A,219,2017,September,4,Online TA,0,0,0,108.0,0,1
INN01469,1,0,0,3,BB,0,A,14,2017,September,15,Online TA,0,0,0,114.0,1,0
INN01485,2,0,1,1,BB,0,A,4,2017,September,12,Online TA,0,0,0,128.5,2,0
INN01513,2,0,1,3,BB,0,A,15,2017,September,10,Online TA,0,0,0,116.75,0,1
INN01537,2,0,0,3,HB,0,A,85,2017,September,30,Offline TA/TO,0,0,0,125.0,0,0
INN01550,1,0,2,2,BB,0,A,37,2017,September,20,Online TA,0,0,0,95.0,0,0
INN01555,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN01580,2,0,1,1,HB,0,B,96,2017,September,28,Online TA,0,0,0,138.0,0,1
INN01588,2,0,1,2,BB,0,A,12,2017,September,21,Online TA,0,0,0,124.0,2,0
INN01624,2,0,0,1,BB,0,A,12,2017,September,17,Online TA,0,0,0,152.0,1,0
INN01641,1,0,0,2,BB,0,A,27,2017,September,16,Corporate,0,0,0,65.0,0,0
INN01700,1,0,1,2,BB,0,A,219,2017,September,4,Offline TA/TO,0,0,0,76.67,0,0
INN01726,2,0,0,1,BB,0,A,0,2017,September,11,Online TA,0,0,0,124.0,1,0
INN01732,2,0,0,2,BB,0,A,68,2017,September,29,Offline TA/TO,0,0,0,65.0,0,0
INN01771,2,0,0,4,BB,0,A,28,2017,September,29,Online TA,0,0,0,96.36,1,0
INN01784,2,0,0,1,BB,0,A,36,2017,September,18,Offline TA/TO,0,0,0,85.0,1,0
INN01785,2,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,105.0,0,0
INN01787,2,0,2,2,BB,0,A,0,2017,September,19,Online TA,0,0,0,126.0,3,0
INN01812,2,0,0,2,SC,0,D,15,2017,September,16,Online TA,0,0,0,115.0,2,0
INN01813,2,0,1,3,BB,0,A,24,2017,September,17,Online TA,0,0,0,119.25,0,0
INN01835,2,0,0,2,BB,0,A,27,2017,September,30,Offline TA/TO,0,0,0,108.0,0,0
INN01843,2,0,0,2,BB,0,A,86,2017,September,9,Corporate,0,0,0,100.0,0,0
INN01858,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN01863,2,0,2,2,HB,1,A,14,2017,September,4,Online TA,0,0,0,113.0,3,0
INN01874,2,0,1,0,BB,0,A,263,2017,September,21,Offline TA/TO,0,0,0,67.0,0,0
INN01923,2,0,0,3,BB,0,A,97,2017,September,3,Online TA,0,0,0,89.25,0,0
INN01949,2,0,0,1,BB,0,A,19,2017,September,19,Online TA,0,0,0,124.0,2,0
INN01960,1,0,1,2,BB,0,A,219,2017,September,4,Offline TA/TO,0,0,0,76.67,0,0
INN01989,2,0,1,0,BB,0,A,141,2017,September,20,Offline TA/TO,0,0,0,90.0,1,0
INN02011,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN02021,2,0,0,2,BB,0,A,27,2017,September,30,Offline TA/TO,0,0,0,108.0,0,0
INN02045,2,0,0,3,BB,0,D,8,2017,September,8,Online TA,0,0,0,87.78,1,0
INN02062,1,0,0,1,BB,0,A,6,2017,September,24,Offline TA/TO,0,0,0,77.0,0,0
INN02081,2,0,0,2,BB,0,A,12,2017,September,9,Online TA,0,0,0,80.85,2,0
INN02134,2,0,0,3,SC,0,A,1,2017,September,29,Online TA,0,0,0,109.85,0,0
INN02136,2,0,1,2,BB,0,A,87,2017,September,18,Online TA,0,0,0,89.25,1,0
INN02142,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN02187,2,0,0,1,BB,0,A,36,2017,September,18,Offline TA/TO,0,0,0,85.0,1,0
INN02201,1,0,0,2,HB,0,A,63,2017,September,4,Offline TA/TO,0,0,0,80.5,0,0
INN02209,2,0,1,0,SC,0,A,35,2017,September,14,Online TA,0,0,0,86.4,2,0
INN02249,2,0,0,2,HB,0,A,56,2017,September,17,Offline TA/TO,0,0,0,82.0,0,0
INN02269,2,0,2,4,BB,0,A,82,2017,September,19,Online TA,0,0,0,89.25,1,0
INN02294,2,0,0,1,SC,0,A,0,2017,September,30,Online TA,0,0,0,114.0,2,0
INN02310,2,0,0,1,HB,0,A,83,2017,September,30,Offline TA/TO,0,0,0,56.1,0,0
INN02326,1,0,0,2,BB,0,D,0,2017,September,15,Online TA,0,0,0,93.6,0,0
INN02394,1,0,0,2,BB,0,A,86,2017,September,9,Corporate,0,0,0,90.0,0,0
INN02452,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN02462,2,0,0,2,BB,0,A,86,2017,September,9,Corporate,0,0,0,100.0,0,0
INN02484,2,0,0,1,BB,0,A,1,2017,September,29,Corporate,0,0,0,85.0,0,0
INN02499,2,0,2,0,BB,0,A,5,2017,September,20,Corporate,1,1,0,100.0,0,0
INN02541,1,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,87.5,0,0
INN02574,2,0,1,0,BB,0,D,4,2017,September,21,Online TA,0,0,0,155.0,1,0
INN02585,2,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,105.0,0,0
INN02602,2,0,1,0,BB,0,A,263,2017,September,21,Offline TA/TO,0,0,0,67.0,0,0
INN02616,2,0,1,0,BB,0,A,7,2017,September,7,Online TA,0,0,0,124.0,1,1
INN02630,2,0,1,2,BB,0,A,6,2017,September,11,Online TA,0,0,0,127.0,0,1
INN02643,1,0,1,2,BB,0,A,219,2017,September,4,Offline TA/TO,0,0,0,76.67,0,0
INN02649,1,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,87.0,0,0
INN02651,2,0,1,2,BB,0,A,1,2017,September,14,Offline TA/TO,0,0,0,90.0,0,0
INN02676,2,0,2,2,BB,0,A,11,2017,September,13,Online TA,0,0,0,94.6,0,0
INN02703,1,0,2,2,BB,0,A,39,2017,September,4,Online TA,0,0,0,85.5,0,0
INN02732,2,0,0,3,BB,0,A,162,2017,September,17,Offline TA/TO,0,0,0,70.0,0,0
INN02738,1,0,0,2,BB,0,A,9,2017,September,30,Online TA,0,0,0,120.0,2,0
INN02742,2,0,0,4,BB,0,A,28,2017,September,22,Online TA,0,0,0,103.87,1,0
INN02754,2,0,1,4,BB,1,A,40,2017,September,30,Online TA,0,0,0,75.53,1,0
INN02758,2,0,0,4,BB,0,A,20,2017,September,2,Online TA,0,0,0,80.85,2,0
INN02783,2,0,1,1,BB,0,A,60,2017,September,21,Offline TA/TO,0,0,0,65.0,0,0
INN02829,2,0,2,3,SC,0,A,1,2017,September,20,Online TA,0,0,0,102.41,0,0
INN02838,2,2,1,3,BB,0,F,10,2017,September,7,Online TA,0,0,0,159.75,1,0
INN02878,2,0,1,3,BB,0,A,28,2017,September,7,Online TA,0,0,0,125.4,1,0
INN02900,2,0,0,2,SC,0,D,15,2017,September,16,Online TA,0,0,0,115.0,2,0
INN02916,2,0,0,2,BB,0,A,68,2017,September,29,Offline TA/TO,0,0,0,48.0,0,0
INN02937,3,0,2,4,BB,0,A,16,2017,September,5,Offline TA/TO,0,0,0,117.6,1,0
INN02945,2,0,0,1,BB,0,A,5,2017,September,2,Offline TA/TO,1,0,1,12.0,1,0
INN02968,2,0,0,1,HB,0,A,72,2017,September,18,Offline TA/TO,0,0,0,108.0,0,0
INN02969,1,0,1,0,BB,0,A,5,2017,September,21,Online TA,0,0,0,145.0,0,0
INN03076,2,0,0,3,HB,0,A,85,2017,September,30,Offline TA/TO,0,0,0,125.0,0,0
INN03103,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN03123,2,0,1,0,BB,0,A,141,2017,September,20,Offline TA/TO,0,0,0,90.0,0,0
INN03180,2,0,0,2,HB,0,A,63,2017,September,4,Offline TA/TO,0,0,0,116.0,0,0
INN03181,2,0,0,2,SC,0,A,1,2017,September,9,Online TA,0,0,0,115.0,1,0
INN03230,2,0,2,2,BB,0,A,209,2017,September,6,Online TA,0,0,0,89.2,0,1
INN03233,2,0,0,3,HB,0,A,34,2017,September,23,Online TA,0,0,0,224.67,0,1
INN03264,1,0,0,2,BB,0,A,85,2017,September,9,Corporate,0,0,0,90.0,0,0
INN03313,2,0,1,1,BB,0,A,0,2017,September,5,Online TA,0,0,0,147.5,0,0
INN03325,1,0,0,3,BB,0,A,14,2017,September,15,Online TA,0,0,0,114.0,1,0
INN03333,2,0,2,2,BB,0,A,27,2017,September,18,Online TA,0,0,0,120.9,0,1
INN03363,2,0,1,1,BB,0,A,60,2017,September,21,Offline TA/TO,0,0,0,65.0,0,0
INN03378,2,0,0,1,BB,0,A,8,2017,September,24,Online TA,0,0,0,133.0,0,0
INN03428,2,0,0,4,BB,0,A,166,2017,September,16,Online TA,0,0,0,93.5,0,1
INN03434,2,0,2,2,BB,0,A,30,2017,September,5,Online TA,0,0,0,94.5,1,0
INN03456,2,0,1,5,SC,0,D,13,2017,September,8,Offline TA/TO,0,0,0,85.0,0,0
INN03463,1,0,2,1,BB,0,A,0,2017,September,20,Complementary,1,0,5,0.0,1,0
INN03571,1,0,0,2,HB,0,A,14,2017,September,17,Online TA,0,0,0,0.0,0,0
INN03574,2,0,0,3,HB,0,A,34,2017,September,23,Online TA,0,0,0,224.67,0,1
INN03575,2,0,2,8,BB,0,A,17,2017,September,10,Online TA,0,0,0,103.5,1,1
INN03604,2,0,1,1,BB,0,A,0,2017,September,21,Corporate,0,0,0,65.0,0,0
INN03634,2,0,0,4,SC,0,A,15,2017,September,9,Offline TA/TO,0,0,0,58.35,1,0
INN03635,2,0,0,3,HB,0,A,34,2017,September,23,Online TA,0,0,0,224.67,0,1
INN03640,1,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,87.5,0,0
INN03719,1,0,1,2,BB,0,A,25,2017,September,18,Online TA,0,0,0,114.0,2,0
INN03727,1,0,0,2,BB,0,A,85,2017,September,9,Corporate,0,0,0,90.0,0,0
INN03730,2,0,1,2,BB,0,A,2,2017,September,14,Online TA,0,0,0,138.67,1,0
INN03739,2,0,2,4,HB,0,A,327,2017,September,9,Offline TA/TO,0,0,0,88.0,0,0
INN03760,1,0,0,0,BB,0,A,56,2017,September,25,Online TA,0,0,0,0.0,0,0
INN03761,2,0,0,1,BB,0,A,0,2017,September,8,Online TA,0,0,0,124.0,0,0
INN03762,2,0,0,1,BB,0,A,14,2017,September,15,Online TA,0,0,0,96.0,1,0
INN03785,1,0,0,1,BB,0,A,0,2017,September,8,Offline TA/TO,0,0,0,91.2,0,0
INN03887,1,0,2,5,BB,0,A,253,2017,September,12,Online TA,0,0,0,80.75,2,0
INN03892,2,0,0,3,BB,0,A,162,2017,September,17,Offline TA/TO,0,0,0,70.0,0,0
INN03910,2,0,0,2,BB,0,A,31,2017,September,25,Online TA,0,0,0,200.0,2,0
INN03922,2,0,2,6,BB,0,A,24,2017,September,1,Offline TA/TO,0,0,0,53.85,0,0
INN03944,1,0,1,2,BB,0,A,0,2017,September,7,Corporate,0,0,0,65.0,0,0
INN03946,2,0,0,2,SC,0,A,1,2017,September,29,Online TA,0,0,0,91.2,0,0
INN03969,2,0,1,1,BB,0,A,5,2017,September,7,Online TA,0,0,0,75.24,0,0
INN04032,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN04044,1,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,87.5,0,0
INN04055,2,0,0,1,BB,0,A,0,2017,September,22,Complementary,1,0,2,0.0,0,0
INN04071,2,0,1,2,SC,0,A,27,2017,September,18,Online TA,0,0,0,115.0,1,0
INN04090,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN04093,2,0,0,3,HB,0,A,34,2017,September,23,Online TA,0,0,0,224.67,0,1
INN04171,2,0,2,5,SC,0,A,6,2017,September,20,Online TA,0,0,0,138.57,2,0
INN04176,2,0,1,2,HB,0,A,162,2017,September,4,Offline TA/TO,0,0,0,85.17,2,0
INN04184,1,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,87.0,0,0
INN04236,2,0,0,2,BB,1,A,15,2017,September,9,Online TA,0,0,0,105.0,1,0
INN04272,1,0,2,1,BB,0,A,30,2017,September,6,Corporate,0,0,0,65.0,0,0
INN04326,2,0,0,3,BB,0,A,22,2017,September,1,Online TA,0,0,0,105.0,2,0
INN04369,2,0,1,2,SC,0,A,3,2017,September,21,Online TA,0,0,0,133.0,2,0
INN04395,2,0,2,2,BB,0,A,69,2017,September,6,Offline TA/TO,0,0,0,81.09,0,0
INN04409,1,0,0,1,HB,0,A,83,2017,September,30,Offline TA/TO,0,0,0,90.6,0,0
INN04451,2,0,0,1,BB,0,A,12,2017,September,5,Online TA,0,0,0,124.0,2,0
INN04556,2,0,0,3,BB,0,D,25,2017,September,22,Online TA,0,0,0,107.03,1,0
INN04558,1,0,0,1,HB,0,A,72,2017,September,18,Offline TA/TO,0,0,0,84.0,0,0
INN04559,2,0,0,2,BB,0,A,68,2017,September,29,Offline TA/TO,0,0,0,48.0,0,0
INN04570,1,0,0,2,BB,0,A,1,2017,September,29,Corporate,0,0,0,85.0,0,0
INN04622,2,0,0,4,BB,0,A,4,2017,September,8,Online TA,0,0,0,124.0,1,0
INN04663,2,0,2,3,BB,0,A,22,2017,September,4,Online TA,0,0,0,75.6,0,0
INN04770,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN04794,1,0,0,2,BB,0,A,14,2017,September,15,Online TA,0,0,0,114.0,1,0
INN04802,2,0,0,2,BB,0,A,27,2017,September,30,Offline TA/TO,0,0,0,108.0,0,0
INN04822,2,0,2,3,BB,0,A,60,2017,September,12,Online TA,0,0,0,98.94,1,0
INN04872,2,0,0,2,BB,0,A,3,2017,September,4,Online TA,0,0,0,143.0,1,0
INN04898,2,0,0,1,HB,0,A,83,2017,September,30,Offline TA/TO,0,0,0,112.2,0,0
INN04919,2,0,2,3,BB,0,A,6,2017,September,27,Online TA,0,0,0,136.75,1,0
INN04923,2,0,1,2,BB,0,A,256,2017,September,14,Offline TA/TO,0,0,0,76.67,0,0
INN04928,2,0,0,1,SC,0,A,18,2017,September,15,Offline TA/TO,0,0,0,76.8,0,0
INN04964,2,0,2,4,SC,0,A,34,2017,September,13,Online TA,0,0,0,94.95,1,0
INN05008,2,0,0,2,BB,0,A,37,2017,September,16,Online TA,0,0,0,94.5,0,0
INN05013,2,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,105.0,0,0
INN05016,2,0,1,1,HB,0,B,96,2017,September,28,Online TA,0,0,0,138.0,0,1
INN05043,2,0,0,2,BB,0,A,35,2017,September,18,Online TA,0,0,0,145.35,1,0
INN05118,2,0,0,2,BB,0,A,86,2017,September,9,Corporate,0,0,0,100.0,0,0
INN05175,2,0,2,0,BB,0,A,5,2017,September,20,Corporate,1,1,0,100.0,0,0
INN05227,2,0,2,3,BB,0,A,192,2017,September,25,Online TA,0,0,0,19.15,0,1
INN05245,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN05251,2,0,1,0,SC,0,A,3,2017,September,21,Online TA,0,0,0,133.0,1,0
INN05265,2,0,0,4,BB,0,A,6,2017,September,2,Online TA,0,0,0,114.5,2,0
INN05269,2,2,1,3,BB,0,F,26,2017,September,24,Online TA,0,0,0,231.0,1,1
INN05270,2,0,2,4,BB,0,A,26,2017,September,19,Online TA,0,0,0,119.87,1,1
INN05279,2,0,0,3,BB,0,A,162,2017,September,17,Offline TA/TO,0,0,0,70.0,0,0
INN05300,2,0,1,3,BB,0,A,24,2017,September,10,Online TA,0,0,0,108.08,1,0
INN05319,2,0,0,1,BB,0,A,1,2017,September,29,Corporate,0,0,0,85.0,0,0
INN05378,2,0,1,2,BB,0,A,135,2017,September,14,Offline TA/TO,0,0,0,90.0,0,0
INN05379,2,0,0,3,BB,0,A,51,2017,September,24,Offline TA/TO,0,0,0,121.2,0,0
INN05414,2,0,2,3,BB,0,D,2,2017,September,20,Offline TA/TO,0,0,0,75.0,0,0
INN05466,2,0,0,1,HB,0,A,0,2017,September,30,Offline TA/TO,0,0,0,112.2,0,0
INN05504,1,0,0,5,BB,0,A,76,2017,September,15,Online TA,0,0,0,80.75,1,0
INN05506,3,0,2,4,HB,0,A,155,2017,September,16,Online TA,0,0,0,126.48,0,1
INN05531,2,0,1,2,BB,0,A,237,2017,September,14,Online TA,0,0,0,89.25,0,1
INN05546,2,0,0,2,BB,0,A,27,2017,September,30,Offline TA/TO,0,0,0,108.0,0,0
INN05574,2,0,0,2,HB,0,A,63,2017,September,4,Offline TA/TO,0,0,0,116.0,0,0
INN05579,1,0,1,1,BB,0,A,16,2017,September,21,Offline TA/TO,0,0,0,65.45,0,0
INN05593,2,0,0,2,BB,0,A,86,2017,September,24,Offline TA/TO,0,0,0,105.0,0,0
INN05603,1,0,2,1,BB,0,D,1,2017,September,19,Online TA,0,0,0,170.0,1,0
INN05635,2,0,0,2,BB,0,A,27,2017,September,30,Offline TA/TO,0,0,0,108.0,0,0
INN05646,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,101.5,0,0
INN05686,2,0,2,1,BB,0,D,2,2017,September,20,Offline TA/TO,0,0,0,75.0,0,0
INN05692,1,0,0,3,BB,0,A,18,2017,September,2,Online TA,0,0,0,76.81,2,0
INN05698,2,0,2,3,BB,0,D,14,2017,September,4,Online TA,0,0,0,78.54,1,0
INN05728,2,2,2,1,BB,0,F,4,2017,September,13,Online TA,0,0,0,186.33,1,0
INN05758,2,0,1,3,BB,0,A,38,2017,September,14,Online TA,0,0,0,94.5,2,0
INN05765,2,0,0,4,BB,0,D,23,2017,September,30,Online TA,0,0,0,116.03,1,0
INN05808,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN05811,1,0,2,4,BB,0,A,69,2017,September,4,Online TA,0,0,0,88.83,0,1
INN05816,2,0,0,3,BB,0,A,5,2017,September,8,Online TA,0,0,0,105.0,0,0
INN05851,2,0,0,1,BB,0,A,9,2017,September,11,Online TA,0,0,0,105.0,2,0
INN05875,2,0,1,3,BB,0,A,14,2017,September,7,Online TA,0,0,0,109.75,1,0
INN05896,2,0,0,2,HB,0,A,30,2017,September,30,Offline TA/TO,0,0,0,121.0,0,0
INN05937,2,0,0,2,HB,0,A,74,2017,September,18,Offline TA/TO,0,0,0,109.0,0,0
INN05963,2,0,0,4,BB,0,A,22,2017,September,16,Online TA,0,0,0,114.5,1,0
INN05973,2,0,2,6,BB,0,A,26,2017,September,15,Offline TA/TO,0,0,0,56.25,1,0
INN06029,2,0,1,2,HB,0,A,116,2017,September,18,Online TA,0,0,0,96.05,0,1
INN06085,2,0,0,2,SC,0,A,0,2017,September,22,Online TA,0,0,0,117.04,1,0
INN06102,1,0,2,1,BB,0,A,59,2017,September,20,Online TA,0,0,0,80.75,1,0
INN06107,1,0,2,5,BB,0,E,20,2017,September,1,Offline TA/TO,0,0,0,85.5,1,0
INN06111,2,0,0,2,BB,0,A,68,2017,September,29,Offline TA/TO,0,0,0,65.0,0,0
