Booking_ID,adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,is_canceled
INN00342,2,1,2,5,BB,0,A,95,2018,December,21,Online TA,0,0,0,103.7,3,0
INN00375,2,0,2,6,BB,0,A,36,2018,December,10,Online TA,0,0,0,68.07,1,0
INN00383,2,2,2,2,BB,0,F,32,2018,December,2,Online TA,0,0,0,147.9,0,1
INN00388,3,0,1,3,BB,0,D,155,2018,December,26,Online TA,0,0,0,115.6,1,1
INN00408,2,1,1,3,BB,0,F,124,2018,December,26,Online TA,0,0,0,156.61,2,1
INN00468,2,0,1,3,SC,1,A,49,2018,December,8,Online TA,0,0,0,83.8,2,0
INN00478,2,0,3,7,SC,0,A,217,2018,December,5,Online TA,0,0,0,46.63,1,0
INN00494,2,0,1,3,BB,0,D,14,2018,December,5,Online TA,0,0,0,70.88,0,0
INN00532,2,1,0,3,BB,0,A,86,2018,December,8,Online TA,0,0,0,122.0,0,1
INN00534,2,0,1,3,BB,0,A,0,2018,December,5,Online TA,0,0,0,89.89,1,0
INN00547,2,0,2,2,SC,0,A,75,2018,December,2,Online TA,0,0,0,74.8,1,0
INN00589,2,0,0,2,BB,0,A,79,2018,December,30,Offline TA/TO,0,0,0,192.03,1,0
INN00592,2,0,0,3,BB,0,A,157,2018,December,8,Offline TA/TO,0,0,0,68.0,0,0
INN00609,2,0,0,4,BB,0,A,36,2018,December,28,Online TA,0,0,0,168.73,0,0
INN00610,2,0,1,3,BB,0,A,17,2018,December,8,Online TA,0,0,0,100.38,0,0
INN00625,2,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,85.0,1,0
INN00649,2,0,0,3,BB,0,D,57,2018,December,29,Online TA,0,0,0,219.6,0,1
INN00692,2,0,0,4,BB,0,A,13,2018,December,14,Online TA,0,0,0,88.4,1,0
INN00695,2,0,2,1,BB,0,A,271,2018,December,3,Offline TA/TO,0,0,0,78.3,0,0
INN00698,2,0,2,2,BB,0,A,108,2018,December,25,Online TA,0,0,0,104.0,2,0
INN00704,3,0,2,2,BB,0,D,60,2018,December,23,Online TA,0,0,0,130.9,0,1
INN00739,2,0,1,2,SC,0,A,7,2018,December,30,Online TA,0,0,0,120.0,0,0
INN00747,3,0,0,4,HB,0,A,65,2018,December,21,Offline TA/TO,0,0,0,122.65,0,0
INN00755,2,0,0,3,SC,0,A,52,2018,December,7,Online TA,0,0,0,79.2,2,0
INN00769,2,0,2,2,BB,0,D,44,2018,December,3,Offline TA/TO,0,0,0,87.2,0,0
INN00783,3,0,0,3,BB,0,A,74,2018,December,27,Offline TA/TO,0,0,0,92.65,0,0
INN00796,2,0,2,1,BB,0,A,349,2018,December,24,Online TA,0,0,0,78.3,0,1
INN00819,2,0,0,3,SC,0,A,221,2018,December,29,Online TA,0,0,0,79.5,2,1
INN00864,2,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,85.0,0,0
INN00866,2,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,85.0,2,0
INN00881,2,0,2,0,BB,0,A,83,2018,December,18,Offline TA/TO,0,0,0,75.0,0,0
INN00883,2,0,2,3,BB,0,D,92,2018,December,22,Online TA,0,0,0,96.9,1,0
INN00924,3,0,0,3,BB,0,D,156,2018,December,27,Online TA,0,0,0,122.4,0,0
INN00998,1,0,0,1,BB,0,A,79,2018,December,22,Online TA,0,0,0,86.4,1,0
INN01016,3,0,0,4,BB,0,A,71,2018,December,6,Offline TA/TO,0,0,0,105.0,0,0
INN01035,2,0,1,0,SC,0,A,30,2018,December,12,Online TA,0,0,0,108.0,3,0
INN01059,2,0,0,1,SC,0,A,94,2018,December,23,Online TA,0,0,0,79.2,1,0
INN01065,2,0,2,3,BB,0,D,16,2018,December,22,Online TA,0,0,0,77.53,0,0
INN01072,2,1,1,0,BB,0,A,50,2018,December,25,Online TA,0,0,0,111.6,2,0
INN01091,2,0,0,3,SC,0,A,36,2018,December,8,Online TA,0,0,0,88.0,0,1
INN01105,3,0,0,2,BB,0,A,45,2018,December,8,Offline TA/TO,0,0,0,98.1,0,0
INN01130,2,0,2,5,SC,0,A,17,2018,December,30,Online TA,0,0,0,90.34,1,0
INN01137,2,2,0,1,BB,0,F,24,2018,December,30,Online TA,0,0,0,206.0,0,0
INN01171,2,0,2,2,BB,0,A,54,2018,December,24,Online TA,0,0,0,88.4,1,0
INN01175,2,1,2,3,BB,0,A,153,2018,December,29,Online TA,0,0,0,122.91,0,0
INN01183,2,0,1,2,SC,0,A,112,2018,December,16,Online TA,0,0,0,79.2,1,1
INN01184,2,0,3,7,SC,0,A,18,2018,December,9,Online TA,0,0,0,75.99,0,0
INN01188,2,1,0,1,BB,0,A,16,2018,December,21,Online TA,0,0,0,105.4,2,0
INN01196,2,0,2,1,BB,0,A,88,2018,December,18,Offline TA/TO,0,0,0,75.0,0,0
INN01235,2,2,0,1,BB,0,F,60,2018,December,23,Online TA,0,0,0,156.6,1,0
INN01288,2,0,1,2,BB,0,E,381,2018,December,23,Online TA,0,0,0,78.55,1,1
INN01296,2,0,0,1,SC,0,A,11,2018,December,6,Online TA,0,0,0,88.0,0,0
INN01301,2,0,2,3,BB,0,A,231,2018,December,30,Online TA,0,0,0,63.75,1,0
INN01340,2,0,0,3,SC,0,A,98,2018,December,8,Online TA,0,0,0,79.2,2,0
INN01355,2,1,2,2,BB,0,A,60,2018,December,23,Online TA,0,0,0,105.4,3,0
INN01364,3,0,1,2,BB,0,D,222,2018,December,2,Online TA,0,0,0,110.7,2,0
INN01394,2,0,0,3,BB,0,A,125,2018,December,27,Offline TA/TO,0,0,0,68.0,1,0
INN01399,2,0,0,3,SC,0,A,98,2018,December,8,Online TA,0,0,0,79.2,2,0
INN01407,2,0,2,2,BB,0,A,87,2018,December,18,Offline TA/TO,0,0,0,75.0,0,0
INN01415,2,0,1,4,BB,0,D,25,2018,December,7,Online TA,0,0,0,96.9,2,0
INN01417,1,0,2,1,SC,0,A,24,2018,December,4,Online TA,0,0,0,88.0,2,0
INN01436,2,0,0,1,BB,0,A,41,2018,December,27,Offline TA/TO,0,0,0,65.0,0,0
INN01499,2,0,0,3,BB,0,A,157,2018,December,8,Offline TA/TO,0,0,0,68.0,0,0
INN01512,2,0,1,3,SC,0,A,20,2018,December,22,Online TA,0,0,0,74.8,1,0
INN01540,2,0,1,5,BB,0,D,7,2018,December,27,Online TA,0,0,0,116.73,2,0
INN01569,2,0,1,4,BB,0,A,259,2018,December,28,Online TA,0,0,0,131.43,2,0
INN01584,2,0,0,1,BB,0,A,2,2018,December,22,Corporate,1,1,2,75.0,0,0
INN01605,2,0,1,2,SC,0,A,185,2018,December,16,Online TA,0,0,0,79.2,0,1
INN01608,2,0,1,3,BB,0,A,78,2018,December,29,Offline TA/TO,0,0,0,169.91,1,0
INN01639,2,0,0,3,BB,0,D,32,2018,December,14,Online TA,0,0,0,87.78,2,0
INN01640,2,0,2,0,BB,1,A,2,2018,December,18,Online TA,0,0,0,106.5,1,0
INN01708,2,0,1,5,BB,0,A,41,2018,December,27,Offline TA/TO,0,0,0,58.5,0,0
INN01739,2,0,2,5,BB,0,A,257,2018,December,25,Online TA,0,0,0,78.81,2,1
INN01753,2,0,2,1,BB,0,D,43,2018,December,4,Online TA,0,0,0,110.2,1,0
INN01791,3,0,2,4,BB,0,D,13,2018,December,2,Online TA,0,0,0,131.89,0,0
INN01795,1,0,1,1,BB,0,A,85,2018,December,3,Online TA,0,0,0,98.0,0,0
INN01805,2,0,0,3,BB,0,A,253,2018,December,8,Online TA,0,0,0,78.3,2,0
INN01810,2,0,1,2,SC,0,A,16,2018,December,2,Online TA,0,0,0,85.78,2,0
INN01814,1,1,2,5,HB,0,A,80,2018,December,20,Online TA,0,0,0,88.29,1,0
INN01855,2,0,1,2,BB,0,D,4,2018,December,9,Online TA,0,0,0,118.67,1,0
INN01867,2,1,1,1,SC,0,A,158,2018,December,24,Online TA,0,0,0,79.2,1,1
INN01940,3,0,2,2,BB,0,D,59,2018,December,11,Online TA,0,0,0,119.0,1,0
INN01946,1,0,1,0,BB,0,A,13,2018,December,5,Online TA,0,0,0,96.0,0,0
INN01947,1,0,0,1,BB,1,A,0,2018,December,17,Corporate,1,0,6,50.0,2,0
INN01957,2,0,0,4,BB,0,A,6,2018,December,28,Online TA,0,0,0,110.5,2,0
INN01958,1,0,0,1,BB,0,A,4,2018,December,16,Offline TA/TO,0,0,0,70.0,0,0
INN01959,2,0,2,5,BB,0,E,288,2018,December,22,Online TA,0,0,0,67.25,0,1
INN01976,1,0,4,10,SC,0,A,26,2018,December,1,Online TA,0,0,0,66.29,0,1
INN02027,2,0,0,1,SC,0,A,213,2018,December,17,Online TA,0,0,0,67.5,0,0
INN02032,2,0,1,1,SC,0,A,7,2018,December,17,Online TA,0,0,0,78.0,1,0
INN02038,1,0,0,1,BB,0,A,0,2018,December,21,Offline TA/TO,1,2,6,65.0,0,0
INN02044,3,0,1,3,BB,0,D,319,2018,December,29,Online TA,0,0,0,113.9,2,1
INN02067,2,0,0,1,BB,0,A,23,2018,December,16,Online TA,0,0,0,104.0,0,0
INN02122,2,0,2,1,BB,0,A,153,2018,December,10,Online TA,0,0,0,90.0,1,0
INN02157,3,0,0,3,BB,0,D,13,2018,December,6,Online TA,0,0,0,154.0,0,0
INN02169,2,0,1,2,BB,0,A,207,2018,December,30,Offline TA/TO,0,0,0,95.0,0,0
INN02176,2,0,0,1,BB,0,A,39,2018,December,27,Offline TA/TO,0,0,0,65.0,1,0
INN02181,2,0,0,3,HB,0,A,27,2018,December,6,Online TA,0,0,0,142.0,1,0
INN02197,2,0,2,3,SC,0,A,90,2018,December,24,Online TA,0,0,0,74.8,1,0
INN02240,2,0,2,5,BB,0,D,4,2018,December,2,Online TA,0,0,0,97.75,1,0
INN02241,2,0,2,1,SC,0,A,62,2018,December,24,Online TA,0,0,0,79.2,1,0
INN02262,2,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,85.0,0,0
INN02303,2,2,2,2,BB,0,F,159,2018,December,30,Online TA,0,0,0,149.6,0,0
INN02312,2,0,1,5,SC,0,A,2,2018,December,12,Online TA,0,0,0,68.5,1,0
INN02328,2,0,0,2,BB,0,A,20,2018,December,27,Offline TA/TO,0,0,0,80.0,0,0
INN02354,1,1,3,7,SC,0,A,217,2018,December,5,Online TA,0,0,0,65.11,2,0
INN02373,2,1,0,3,BB,0,A,70,2018,December,8,Online TA,0,0,0,113.87,2,0
INN02414,2,1,1,1,HB,1,A,1,2018,December,3,Online TA,0,0,0,189.0,2,0
INN02417,2,0,1,0,SC,0,A,0,2018,December,5,Online TA,0,0,0,88.0,1,0
INN02432,2,0,2,0,BB,0,D,143,2018,December,4,Online TA,0,0,0,88.69,1,0
INN02438,2,0,2,3,HB,0,A,96,2018,December,31,Offline TA/TO,0,0,0,166.0,0,0
INN02444,3,0,2,2,BB,0,D,98,2018,December,17,Online TA,0,0,0,140.0,1,0
INN02466,1,0,0,4,BB,0,A,25,2018,December,13,Online TA,0,0,0,79.9,1,0
INN02521,2,0,1,3,BB,0,A,22,2018,December,19,Online TA,0,0,0,88.4,2,0
INN02523,2,0,1,4,SC,0,A,100,2018,December,26,Online TA,0,0,0,88.74,0,1
INN02535,1,0,0,1,SC,0,A,7,2018,December,15,Online TA,0,0,0,52.36,1,0
INN02557,2,0,0,3,BB,0,D,313,2018,December,1,Online TA,0,0,0,91.8,1,1
INN02565,2,0,2,2,BB,0,A,18,2018,December,31,Online TA,0,0,0,115.68,2,0
INN02571,2,0,0,4,BB,0,A,3,2018,December,21,Online TA,0,0,0,82.88,1,0
INN02591,2,0,2,5,SC,0,A,53,2018,December,17,Online TA,0,0,0,74.8,2,0
INN02595,2,0,0,3,BB,0,A,157,2018,December,8,Offline TA/TO,0,0,0,68.0,0,0
INN02604,2,0,0,2,BB,0,A,106,2018,December,27,Online TA,0,0,0,104.0,1,0
INN02652,2,0,1,3,BB,0,D,39,2018,December,29,Online TA,0,0,0,201.08,0,0
INN02699,1,0,2,3,BB,0,A,269,2018,December,29,Offline TA/TO,0,0,0,70.0,1,0
INN02763,1,0,1,2,BB,0,A,11,2018,December,19,Online TA,0,0,0,86.0,0,0
INN02795,2,0,2,5,HB,0,D,271,2018,December,26,Online TA,0,0,0,144.63,1,1
INN02821,1,0,0,2,BB,0,A,50,2018,December,13,Offline TA/TO,1,0,2,67.5,1,0
INN02826,2,0,2,3,SC,0,A,308,2018,December,29,Online TA,0,0,0,71.91,0,1
INN02836,1,0,2,1,SC,0,A,89,2018,December,17,Online TA,0,0,0,79.2,2,0
INN02840,2,0,1,2,BB,0,D,185,2018,December,16,Online TA,0,0,0,103.5,0,0
INN02841,2,0,0,2,BB,0,A,88,2018,December,1,Online TA,0,0,0,93.6,0,1
INN02874,0,2,0,1,BB,0,E,9,2018,December,10,Complementary,0,0,0,0.0,1,0
INN02885,2,0,1,2,BB,0,A,207,2018,December,30,Offline TA/TO,0,0,0,161.67,0,0
INN02894,2,0,1,2,HB,0,A,39,2018,December,19,Offline TA/TO,0,0,0,102.0,0,0
INN02914,1,0,1,1,BB,0,A,89,2018,December,10,Online TA,0,0,0,96.0,2,0
INN02979,2,0,2,1,SC,0,A,45,2018,December,4,Online TA,0,0,0,60.98,1,0
INN03022,2,0,2,5,SC,0,A,35,2018,December,4,Online TA,0,0,0,74.8,2,0
INN03025,2,0,1,2,SC,0,A,46,2018,December,16,Online TA,0,0,0,79.2,1,0
INN03028,2,0,0,1,HB,0,A,35,2018,December,28,Online TA,0,0,0,183.0,1,0
INN03062,2,0,1,1,SC,0,A,125,2018,December,26,Online TA,0,0,0,79.2,1,1
INN03064,2,0,0,4,BB,0,A,37,2018,December,27,Online TA,0,0,0,108.8,1,0
INN03069,2,2,1,0,BB,0,F,5,2018,December,4,Online TA,0,0,0,156.6,0,0
INN03080,2,0,0,2,SC,0,A,17,2018,December,16,Online TA,0,0,0,88.0,0,0
INN03085,1,0,0,1,BB,0,A,7,2018,December,13,Corporate,1,0,1,88.0,0,0
INN03093,2,0,2,3,HB,0,A,219,2018,December,22,Online TA,0,0,0,106.25,1,0
INN03111,3,0,0,3,BB,0,D,88,2018,December,28,Online TA,0,0,0,125.66,3,0
INN03116,2,0,0,3,BB,0,A,24,2018,December,8,Online TA,0,0,0,86.93,0,0
INN03118,3,0,1,3,BB,0,A,244,2018,December,29,Offline TA/TO,0,0,0,176.04,1,0
INN03135,2,0,0,3,BB,0,A,157,2018,December,8,Offline TA/TO,0,0,0,68.0,0,0
INN03154,4,0,0,3,BB,0,G,109,2018,December,8,Online TA,0,0,0,182.18,1,0
INN03168,2,0,0,2,BB,0,A,322,2018,December,9,Offline TA/TO,0,0,0,52.0,0,0
INN03196,3,0,0,4,BB,0,D,259,2018,December,7,Online TA,0,0,0,104.55,1,0
INN03213,1,0,0,1,BB,0,A,4,2018,December,16,Offline TA/TO,0,0,0,70.0,0,0
INN03228,2,0,1,2,BB,0,D,185,2018,December,16,Online TA,0,0,0,103.5,0,0
INN03229,2,0,1,2,SC,0,A,185,2018,December,16,Online TA,0,0,0,79.2,0,1
INN03231,3,0,0,1,BB,0,D,45,2018,December,30,Online TA,0,0,0,167.4,0,1
INN03239,1,0,1,3,BB,0,A,29,2018,December,19,Online TA,0,0,0,88.4,0,0
INN03258,3,0,0,3,BB,0,D,55,2018,December,8,Online TA,0,0,0,101.38,1,0
INN03270,2,0,2,0,SC,0,A,0,2018,December,25,Online TA,0,0,0,80.0,0,0
INN03277,2,0,1,2,BB,0,A,72,2018,December,23,Online TA,0,0,0,93.6,1,0
INN03285,2,0,2,4,SC,0,A,124,2018,December,4,Online TA,0,0,0,74.8,0,1
INN03295,2,0,1,3,SC,0,A,93,2018,December,26,Online TA,0,0,0,92.51,2,0
INN03306,2,0,0,1,BB,0,A,208,2018,December,27,Offline TA/TO,0,0,0,81.0,1,0
INN03318,2,0,0,3,SC,0,A,37,2018,December,8,Online TA,0,0,0,88.0,0,1
INN03365,2,0,2,2,SC,0,A,42,2018,December,9,Online TA,0,0,0,74.8,1,0
INN03410,1,0,0,2,SC,0,A,1,2018,December,6,Online TA,0,0,0,78.0,1,0
INN03413,2,0,0,2,BB,0,D,115,2018,December,29,Online TA,0,0,0,107.41,2,0
INN03446,3,0,0,1,BB,0,A,15,2018,December,27,Offline TA/TO,0,0,0,65.0,1,0
INN03452,2,0,0,2,SC,0,A,82,2018,December,9,Online TA,0,0,0,79.2,1,0
INN03475,2,0,1,3,BB,0,A,245,2018,December,29,Online TA,0,0,0,145.8,1,0
INN03483,2,0,1,4,BB,0,A,0,2018,December,19,Online TA,0,0,0,82.88,0,0
INN03487,2,1,2,4,BB,0,A,221,2018,December,23,Online TA,0,0,0,74.44,0,1
INN03508,2,0,0,3,BB,0,A,16,2018,December,29,Online TA,0,0,0,138.0,1,0
INN03514,2,0,2,2,BB,0,A,65,2018,December,4,Offline TA/TO,0,0,0,68.0,1,0
INN03530,2,0,2,3,BB,0,A,283,2018,December,30,Online TA,0,0,0,82.79,0,1
INN03598,2,0,1,4,HB,0,A,108,2018,December,26,Online TA,0,0,0,158.4,1,1
INN03606,2,0,1,2,BB,0,A,67,2018,December,2,Offline TA/TO,0,0,0,75.0,0,0
INN03609,2,0,1,3,SC,0,A,6,2018,December,15,Online TA,0,0,0,66.3,0,0
INN03645,2,0,1,1,SC,0,A,32,2018,December,24,Online TA,0,0,0,79.2,0,1
INN03661,2,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,85.0,0,0
INN03664,2,0,1,3,HB,0,A,195,2018,December,1,Online TA,0,0,0,106.25,2,0
INN03677,1,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,66.18,1,0
INN03681,1,0,0,1,BB,0,A,25,2018,December,27,Offline TA/TO,0,0,0,65.0,0,0
INN03708,2,0,0,3,BB,0,A,16,2018,December,8,Online TA,0,0,0,108.67,0,0
INN03721,2,0,1,2,BB,0,A,74,2018,December,30,Offline TA/TO,0,0,0,145.1,0,0
INN03774,2,0,1,2,BB,0,A,207,2018,December,30,Offline TA/TO,0,0,0,161.67,0,0
INN03802,3,0,1,2,BB,1,D,18,2018,December,23,Online TA,0,0,0,191.0,1,0
INN03803,2,1,2,4,BB,0,D,199,2018,December,28,Online TA,0,0,0,98.18,0,1
INN03811,2,0,2,4,BB,0,D,23,2018,December,30,Online TA,0,0,0,115.9,2,0
INN03814,2,1,0,2,BB,0,A,244,2018,December,21,Online TA,0,0,0,94.5,2,1
INN03833,2,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,85.0,0,0
INN03837,1,0,0,1,BB,1,A,0,2018,December,15,Corporate,0,0,0,50.0,1,0
INN03841,1,0,1,0,SC,0,A,3,2018,December,19,Online TA,1,0,2,55.6,0,0
INN03886,1,0,0,1,BB,0,A,0,2018,December,13,Corporate,0,0,0,79.0,1,0
INN03890,2,0,2,2,SC,0,A,56,2018,December,16,Online TA,0,0,0,67.32,0,1
INN03908,2,0,1,2,BB,0,A,67,2018,December,2,Offline TA/TO,0,0,0,75.0,0,0
INN03917,2,2,1,0,BB,0,F,56,2018,December,19,Online TA,0,0,0,156.6,0,1
INN03926,2,0,0,1,BB,0,D,62,2018,December,7,Online TA,0,0,0,102.6,2,0
INN03928,2,0,2,2,BB,0,A,34,2018,December,10,Online TA,0,0,0,68.07,1,0
INN03940,2,0,1,3,BB,0,E,352,2018,December,29,Online TA,0,0,0,73.74,0,1
INN03962,2,0,2,3,BB,1,D,17,2018,December,2,Online TA,0,0,0,107.09,2,0
INN04015,1,0,1,1,SC,0,A,13,2018,December,19,Online TA,0,0,0,78.0,0,0
INN04017,2,1,0,2,BB,0,A,70,2018,December,9,Offline TA/TO,0,0,0,80.33,0,0
INN04018,2,1,0,1,BB,0,A,11,2018,December,6,Online TA,0,0,0,124.0,0,0
INN04031,2,0,0,3,SC,0,A,20,2018,December,7,Online TA,0,0,0,81.3,0,0
INN04040,1,0,2,3,BB,0,A,269,2018,December,29,Offline TA/TO,0,0,0,70.0,0,0
INN04043,2,1,1,2,BB,0,D,48,2018,December,23,Online TA,0,0,0,138.6,1,0
INN04057,2,0,0,2,BB,0,A,58,2018,December,9,Online TA,0,0,0,93.6,1,0
INN04076,2,0,1,2,SC,0,A,17,2018,December,9,Online TA,0,0,0,92.67,0,0
INN04097,2,0,0,2,BB,0,A,286,2018,December,9,Online TA,0,0,0,78.3,2,0
INN04105,2,0,2,5,BB,0,A,251,2018,December,31,Online TA,0,0,0,79.29,0,1
INN04114,2,0,2,4,SC,0,A,133,2018,December,22,Online TA,0,0,0,74.8,2,1
INN04123,1,0,2,5,BB,0,A,231,2018,December,27,Online TA,0,0,0,69.58,0,1
INN04150,2,2,0,3,BB,0,A,86,2018,December,8,Online TA,0,0,0,122.0,0,1
INN04169,3,0,2,8,BB,0,D,39,2018,December,8,Online TA,0,0,0,130.9,2,0
INN04211,2,0,1,0,BB,0,A,39,2018,December,18,Online TA,0,0,0,74.88,1,0
INN04217,1,0,0,1,BB,0,A,12,2018,December,14,Online TA,0,0,0,75.2,0,0
INN04301,2,0,2,2,BB,0,D,3,2018,December,23,Online TA,0,0,0,93.63,2,0
INN04307,2,0,1,1,SC,0,A,37,2018,December,10,Online TA,0,0,0,88.0,0,1
INN04308,2,0,3,7,SC,0,A,217,2018,December,5,Online TA,0,0,0,46.63,2,0
INN04319,2,0,1,3,BB,0,A,8,2018,December,22,Online TA,0,0,0,87.98,3,0
INN04322,1,0,2,1,BB,1,A,18,2018,December,11,Corporate,1,0,3,67.0,0,0
INN04323,2,0,0,3,SC,0,A,10,2018,December,1,Online TA,0,0,0,90.33,0,0
INN04333,2,0,1,3,BB,0,A,266,2018,December,26,Online TA,0,0,0,73.95,0,1
INN04335,2,0,0,4,BB,0,A,15,2018,December,28,Online TA,0,0,0,117.3,1,0
INN04342,2,0,0,3,BB,0,A,16,2018,December,6,Online TA,0,0,0,104.0,0,0
INN04355,2,0,0,2,BB,0,E,195,2018,December,2,Online TA,0,0,0,71.22,0,1
INN04364,2,2,0,2,BB,0,F,2,2018,December,1,Online TA,0,0,0,148.2,0,0
INN04380,2,0,0,3,BB,0,A,24,2018,December,7,Online TA,0,0,0,106.33,1,0
INN04397,3,0,2,2,BB,0,D,203,2018,December,30,Online TA,0,0,0,120.7,0,0
INN04437,2,0,0,4,HB,0,D,49,2018,December,7,Online TA,0,0,0,94.51,1,0
INN04447,2,0,1,3,BB,0,A,282,2018,December,29,Online TA,0,0,0,83.3,1,0
INN04462,3,0,2,2,BB,0,D,255,2018,December,30,Online TA,0,0,0,123.75,0,0
INN04485,2,1,1,5,BB,0,A,52,2018,December,19,Online TA,0,0,0,105.4,3,0
INN04490,2,0,0,4,BB,0,A,19,2018,December,6,Online TA,0,0,0,89.89,1,0
INN04507,2,0,0,1,SC,0,A,0,2018,December,3,Online TA,0,0,0,114.0,0,0
INN04518,2,0,0,0,BB,0,D,23,2018,December,8,Online TA,0,0,0,0.0,1,0
INN04527,1,0,0,3,BB,1,A,4,2018,December,20,Corporate,1,0,1,67.0,1,0
INN04576,2,0,0,2,BB,0,D,12,2018,December,30,Online TA,0,0,0,148.0,0,0
INN04579,3,0,2,3,BB,0,D,89,2018,December,22,Online TA,0,0,0,119.0,1,0
INN04624,1,0,0,2,BB,0,A,58,2018,December,9,Online TA,0,0,0,95.4,1,0
INN04632,2,0,1,3,HB,0,A,46,2018,December,5,Offline TA/TO,0,0,0,98.0,0,0
INN04641,2,0,1,0,SC,0,A,0,2018,December,5,Online TA,0,0,0,88.0,0,0
INN04664,3,0,2,2,BB,0,B,2,2018,December,24,Online TA,0,0,0,110.5,1,0
INN04688,2,0,2,2,BB,0,D,73,2018,December,25,Online TA,0,0,0,96.9,1,0
INN04692,2,0,1,1,BB,0,A,38,2018,December,5,Complementary,0,0,0,0.0,1,0
INN04778,2,0,1,2,BB,0,A,24,2018,December,2,Offline TA/TO,0,0,0,80.0,0,0
INN04801,2,0,0,4,SC,0,A,15,2018,December,28,Online TA,0,0,0,102.0,2,0
INN04816,0,2,0,2,BB,0,E,195,2018,December,2,Online TA,0,0,0,71.22,0,1
INN04842,2,0,0,2,BB,0,D,61,2018,December,2,Online TA,0,0,0,102.6,2,0
INN04853,2,0,0,1,SC,0,A,126,2018,December,20,Online TA,0,0,0,79.2,1,0
INN04863,2,0,0,1,SC,0,A,34,2018,December,16,Online TA,0,0,0,88.0,2,0
INN04866,1,0,0,1,BB,0,A,2,2018,December,14,Corporate,1,0,1,79.0,1,0
INN04894,2,0,0,3,BB,0,A,122,2018,December,8,Online TA,0,0,0,68.0,0,0
INN04902,1,0,1,0,BB,1,A,13,2018,December,5,Online TA,0,0,0,96.0,0,0
INN04918,1,0,0,2,BB,0,A,29,2018,December,2,Corporate,0,0,0,66.18,1,0
INN04921,1,0,0,1,BB,0,A,4,2018,December,16,Offline TA/TO,0,0,0,70.0,0,0
INN05033,2,2,2,5,BB,0,F,237,2018,December,28,Online TA,0,0,0,148.26,0,0
INN05036,2,0,2,5,SC,0,A,109,2018,December,20,Online TA,0,0,0,74.8,1,0
INN05037,2,0,1,0,BB,0,D,131,2018,December,26,Online TA,0,0,0,103.5,0,1
INN05058,2,0,0,1,BB,0,A,39,2018,December,27,Offline TA/TO,0,0,0,65.0,1,0
INN05072,2,0,1,3,BB,0,D,27,2018,December,8,Online TA,0,0,0,96.9,2,0
