Booking_ID,adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,is_canceled
INN02714,2,0,1,3,HB,0,A,210,2017,October,8,Online TA,0,0,0,86.0,0,1
INN02750,1,0,0,1,BB,0,A,5,2017,October,21,Online TA,0,0,0,0.0,0,0
INN02781,1,0,0,1,BB,0,A,289,2017,October,17,Online TA,0,0,0,0.0,0,1
INN02788,1,0,1,1,BB,0,A,13,2017,October,19,Corporate,0,0,0,65.0,0,0
INN02812,1,0,2,2,BB,0,A,31,2017,October,11,Online TA,0,0,0,94.5,2,0
INN02849,2,0,0,5,BB,0,A,92,2017,October,6,Online TA,0,0,0,89.25,1,0
INN02855,1,0,0,3,BB,0,A,45,2017,October,22,Online TA,0,0,0,85.5,2,0
INN02858,2,0,2,1,BB,0,A,221,2017,October,17,Offline TA/TO,0,0,0,65.0,0,0
INN02961,2,0,0,2,HB,0,A,102,2017,October,16,Offline TA/TO,0,0,0,109.0,0,0
INN02962,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN02984,1,0,0,2,BB,0,A,14,2017,October,15,Offline TA/TO,0,0,0,100.0,0,0
INN02986,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN02994,2,1,1,3,BB,0,D,26,2017,October,19,Offline TA/TO,0,0,0,90.0,2,0
INN03008,2,0,0,3,BB,0,A,193,2017,October,15,Online TA,0,0,0,65.0,0,1
INN03029,2,0,2,3,BB,0,A,50,2017,October,18,Online TA,0,0,0,94.5,1,0
INN03038,2,0,2,2,BB,0,A,25,2017,October,4,Online TA,0,0,0,84.0,2,0
INN03066,2,0,2,1,BB,0,A,31,2017,October,4,Online TA,0,0,0,94.5,1,0
INN03087,2,0,0,3,BB,0,A,8,2017,October,21,Offline TA/TO,0,0,0,85.0,0,0
INN03091,2,0,0,4,BB,0,A,29,2017,October,13,Online TA,0,0,0,98.98,2,0
INN03094,2,0,0,1,HB,0,A,100,2017,October,16,Online TA,0,0,0,108.0,0,1
INN03112,2,0,1,1,HB,0,A,88,2017,October,5,Offline TA/TO,0,0,0,112.2,0,0
INN03183,1,0,0,2,BB,0,A,59,2017,October,29,Offline TA/TO,0,0,0,75.0,0,0
INN03184,2,0,1,2,BB,0,A,34,2017,October,12,Online TA,0,0,0,103.5,1,0
INN03187,2,0,0,4,BB,0,A,47,2017,October,13,Online TA,0,0,0,94.5,1,0
INN03198,1,0,0,2,BB,0,A,164,2017,October,2,Online TA,0,0,0,100.0,0,1
INN03212,1,0,0,3,BB,0,A,19,2017,October,6,Offline TA/TO,1,1,0,80.0,0,0
INN03238,2,1,2,2,BB,0,A,60,2017,October,16,Offline TA/TO,0,0,0,84.58,1,0
INN03269,1,0,0,3,BB,0,A,19,2017,October,6,Offline TA/TO,1,1,0,80.0,0,0
INN03293,2,0,1,2,BB,0,E,224,2017,October,2,Offline TA/TO,0,0,0,65.0,1,0
INN03302,2,0,0,4,SC,0,A,8,2017,October,28,Online TA,0,0,0,109.25,0,0
INN03324,2,0,0,4,BB,0,D,22,2017,October,20,Offline TA/TO,0,0,0,75.0,0,0
INN03345,1,0,2,1,BB,0,A,6,2017,October,11,Online TA,0,0,0,97.02,1,0
INN03348,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN03401,1,0,0,1,BB,0,D,2,2017,October,15,Online TA,0,0,0,104.72,1,0
INN03405,2,0,2,2,BB,0,A,99,2017,October,30,Online TA,0,0,0,65.0,0,1
INN03422,2,0,1,2,BB,0,A,53,2017,October,9,Online TA,0,0,0,94.5,0,0
INN03430,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN03433,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN03465,1,0,0,1,BB,0,A,11,2017,October,7,Offline TA/TO,0,0,0,143.2,0,0
INN03482,2,0,2,5,BB,0,A,73,2017,October,11,Online TA,0,0,0,89.25,3,0
INN03485,1,0,1,3,BB,0,A,9,2017,October,19,Online TA,1,1,0,120.0,1,0
INN03535,2,0,0,1,BB,0,A,21,2017,October,7,Offline TA/TO,0,0,0,85.0,1,0
INN03545,2,0,0,2,HB,0,A,102,2017,October,16,Online TA,0,0,0,101.5,0,1
INN03546,2,0,1,1,BB,0,A,174,2017,October,10,Online TA,0,0,0,70.0,0,1
INN03567,1,0,0,1,BB,0,A,9,2017,October,30,Offline TA/TO,0,0,0,95.0,0,0
INN03583,2,0,0,2,BB,0,A,17,2017,October,16,Offline TA/TO,0,0,0,48.0,0,0
INN03587,2,0,1,1,BB,0,A,174,2017,October,10,Online TA,0,0,0,70.0,0,1
INN03594,2,0,1,2,BB,0,A,3,2017,October,2,Offline TA/TO,0,0,0,65.0,0,0
INN03621,1,0,2,1,BB,0,A,10,2017,October,4,Complementary,1,1,3,6.0,0,0
INN03624,2,0,0,3,BB,0,A,193,2017,October,15,Online TA,0,0,0,65.0,0,1
INN03641,2,0,1,1,BB,0,A,61,2017,October,26,Offline TA/TO,0,0,0,72.24,1,0
INN03656,1,0,0,2,BB,0,A,65,2017,October,2,Offline TA/TO,0,0,0,100.0,1,0
INN03685,2,0,1,2,BB,0,A,66,2017,October,9,Online TA,0,0,0,75.0,0,1
INN03704,2,0,0,3,BB,0,A,193,2017,October,15,Online TA,0,0,0,65.0,0,1
INN03724,1,0,2,3,BB,0,A,11,2017,October,4,Online TA,0,0,0,125.4,1,0
INN03743,1,0,0,3,HB,0,A,36,2017,October,13,Offline TA/TO,0,0,0,91.0,0,0
INN03754,2,0,2,2,BB,0,A,11,2017,October,3,Online TA,0,0,0,145.0,1,0
INN03756,2,0,0,1,BB,0,A,289,2017,October,17,Offline TA/TO,0,0,0,67.0,0,0
INN03776,2,0,2,2,BB,0,A,99,2017,October,30,Online TA,0,0,0,65.0,0,1
INN03777,1,0,2,3,BB,0,A,38,2017,October,1,Offline TA/TO,0,0,0,58.0,1,0
INN03801,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN03813,2,0,0,4,BB,0,A,93,2017,October,7,Online TA,0,0,0,89.25,1,0
INN03844,2,0,2,2,BB,0,A,99,2017,October,30,Online TA,0,0,0,65.0,0,1
INN03845,1,0,0,3,BB,0,A,14,2017,October,14,Corporate,0,0,0,95.0,0,0
INN03861,2,0,1,1,BB,0,A,28,2017,October,12,Online TA,0,0,0,110.65,2,0
INN03867,1,0,0,1,BB,0,A,1,2017,October,1,Offline TA/TO,0,0,0,96.0,0,0
INN03868,2,0,0,3,BB,0,A,37,2017,October,22,Online TA,0,0,0,96.3,1,0
INN03876,2,0,1,1,HB,0,A,88,2017,October,5,Offline TA/TO,0,0,0,112.2,0,0
INN03900,1,0,0,2,HB,0,A,102,2017,October,16,Offline TA/TO,0,0,0,87.0,0,0
INN03996,2,0,0,1,HB,0,A,100,2017,October,16,Online TA,0,0,0,108.0,0,1
INN04033,3,0,0,3,BB,0,A,40,2017,October,7,Online TA,0,0,0,99.71,2,0
INN04039,2,0,0,3,BB,0,A,19,2017,October,6,Offline TA/TO,1,1,0,90.0,0,0
INN04083,1,0,0,2,BB,0,A,14,2017,October,15,Offline TA/TO,0,0,0,100.0,0,0
INN04084,1,0,0,2,HB,0,A,102,2017,October,16,Offline TA/TO,0,0,0,87.0,0,0
INN04096,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN04113,1,0,0,1,BB,0,A,19,2017,October,27,Corporate,0,0,0,95.0,1,0
INN04117,2,0,0,2,HB,0,A,102,2017,October,16,Online TA,0,0,0,101.5,0,1
INN04120,2,0,0,3,BB,0,D,1,2017,October,7,Online TA,0,0,0,155.0,2,0
INN04125,2,0,0,1,BB,0,A,289,2017,October,17,Offline TA/TO,0,0,0,67.0,0,0
INN04163,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN04191,2,0,1,2,BB,0,A,5,2017,October,19,Offline TA/TO,0,0,0,90.0,0,0
INN04213,2,0,2,2,BB,0,A,11,2017,October,23,Offline TA/TO,0,0,0,88.5,0,0
INN04223,2,0,2,4,BB,0,A,90,2017,October,25,Online TA,0,0,0,89.25,0,0
INN04230,2,0,0,3,BB,0,D,16,2017,October,1,Online TA,0,0,0,123.33,1,0
INN04249,2,0,2,1,BB,0,A,221,2017,October,17,Offline TA/TO,0,0,0,65.0,0,0
INN04251,2,0,1,2,BB,0,A,5,2017,October,19,Offline TA/TO,0,0,0,90.0,0,0
INN04262,2,0,0,3,BB,0,A,30,2017,October,14,Online TA,0,0,0,96.3,5,0
INN04268,2,0,2,1,BB,0,A,20,2017,October,4,Online TA,0,0,0,107.0,0,0
INN04277,2,0,2,3,HB,0,A,12,2017,October,4,Offline TA/TO,0,0,0,129.8,0,0
INN04300,2,0,1,2,BB,0,A,84,2017,October,16,Online TA,0,0,0,89.25,2,0
INN04327,2,0,1,2,BB,0,A,66,2017,October,9,Offline TA/TO,0,0,0,75.0,0,0
INN04343,2,0,1,2,BB,0,A,32,2017,October,19,Online TA,0,0,0,96.3,1,0
INN04360,2,0,2,2,BB,0,A,11,2017,October,23,Offline TA/TO,0,0,0,88.5,0,0
INN04418,2,0,1,3,BB,0,A,210,2017,October,8,Offline TA/TO,0,0,0,72.75,0,0
INN04435,2,0,0,2,BB,0,D,37,2017,October,22,Online TA,0,0,0,105.3,2,0
INN04436,1,0,1,2,BB,0,A,5,2017,October,19,Offline TA/TO,0,0,0,80.0,0,0
INN04443,1,0,2,0,BB,0,A,61,2017,October,4,Offline TA/TO,0,0,0,73.0,0,0
INN04449,2,0,1,3,BB,0,D,4,2017,October,19,Offline TA/TO,0,0,0,72.25,0,0
INN04453,2,0,0,3,BB,0,E,33,2017,October,21,Offline TA/TO,0,0,0,83.16,0,0
INN04463,1,0,0,2,HB,0,D,80,2017,October,9,Offline TA/TO,0,0,0,108.0,0,0
INN04470,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN04499,2,0,0,3,BB,0,D,3,2017,October,22,Offline TA/TO,0,0,0,72.25,0,0
INN04545,2,0,1,2,HB,0,A,105,2017,October,12,Online TA,0,0,0,110.0,0,1
INN04611,2,0,0,1,BB,0,A,5,2017,October,21,Online TA,0,0,0,0.0,0,0
INN04614,1,0,0,3,BB,0,A,28,2017,October,15,Online TA,0,0,0,82.65,0,0
INN04631,2,0,0,2,BB,1,A,13,2017,October,28,Online TA,0,0,0,135.0,1,0
INN04633,2,0,1,3,BB,0,D,26,2017,October,19,Offline TA/TO,0,0,0,75.0,1,0
INN04652,3,0,2,2,BB,0,A,31,2017,October,24,Online TA,0,0,0,120.42,1,0
INN04661,2,0,1,1,BB,0,A,174,2017,October,10,Online TA,0,0,0,70.0,0,1
INN04704,2,0,0,3,BB,0,A,59,2017,October,29,Online TA,0,0,0,72.25,2,0
INN04710,1,0,0,1,BB,0,A,9,2017,October,1,Corporate,0,0,0,65.0,0,0
INN04725,2,2,0,4,BB,0,F,33,2017,October,6,Online TA,0,0,0,159.75,2,1
INN04727,1,0,2,0,HB,0,A,0,2017,October,25,Offline TA/TO,0,0,0,83.5,0,0
INN04757,2,0,0,4,BB,0,A,3,2017,October,7,Offline TA/TO,0,0,0,70.0,0,0
INN04760,1,0,0,1,BB,0,A,0,2017,October,13,Corporate,0,0,0,65.0,0,0
INN04767,2,0,0,1,BB,0,A,38,2017,October,13,Offline TA/TO,0,0,0,84.0,0,0
INN04771,2,0,0,1,BB,0,A,0,2017,October,21,Online TA,0,0,0,145.0,0,0
INN04774,2,0,0,2,BB,0,D,62,2017,October,16,Online TA,0,0,0,78.54,0,0
INN04780,2,0,1,2,BB,0,D,35,2017,October,26,Offline TA/TO,0,0,0,75.0,1,0
INN04806,2,0,2,1,SC,0,A,25,2017,October,25,Online TA,0,0,0,114.0,1,0
INN04825,2,0,1,2,BB,0,A,35,2017,October,16,Online TA,0,0,0,108.9,0,0
INN04930,2,0,0,1,BB,0,A,180,2017,October,16,Online TA,0,0,0,70.0,0,1
INN05002,2,0,0,2,BB,0,A,59,2017,October,29,Offline TA/TO,0,0,0,85.0,0,0
INN05005,2,0,1,3,BB,0,A,210,2017,October,8,Offline TA/TO,0,0,0,72.75,0,0
INN05035,2,0,0,1,BB,0,A,236,2017,October,3,Online TA,0,0,0,89.25,0,1
INN05041,1,0,0,2,BB,0,A,164,2017,October,2,Offline TA/TO,0,0,0,100.0,0,0
INN05050,1,0,1,1,HB,0,A,88,2017,October,5,Offline TA/TO,0,0,0,90.6,0,0
INN05077,2,0,0,2,HB,0,A,102,2017,October,16,Offline TA/TO,0,0,0,109.0,0,0
