Booking_ID,adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,is_canceled
INN01146,1,0,1,2,BB,0,A,38,2018,February,22,Online TA,0,0,0,75.3,0,1
INN01165,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN01200,3,0,1,0,BB,0,D,11,2018,February,14,Online TA,0,0,0,127.0,1,0
INN01218,2,0,2,1,BB,0,A,12,2018,February,14,Offline TA/TO,0,0,0,87.0,1,0
INN01293,2,1,0,1,BB,0,A,12,2018,February,6,Online TA,0,0,0,109.0,0,1
INN01336,3,0,2,1,HB,0,D,20,2018,February,13,Online TA,0,0,0,187.0,2,0
INN01365,2,0,2,6,SC,0,A,9,2018,February,6,Online TA,0,0,0,62.58,1,0
INN01385,1,0,0,1,BB,0,A,3,2018,February,25,Corporate,1,0,5,66.0,0,0
INN01389,2,0,1,2,BB,0,A,18,2018,February,12,Online TA,0,0,0,91.0,0,0
INN01413,2,0,0,3,BB,0,A,45,2018,February,25,Online TA,0,0,0,80.3,1,0
INN01420,2,0,2,2,BB,0,A,3,2018,February,7,Online TA,0,0,0,72.07,1,0
INN01435,2,0,2,3,SC,0,A,19,2018,February,11,Online TA,0,0,0,55.32,0,0
INN01454,2,0,0,1,SC,1,A,11,2018,February,5,Online TA,0,0,0,90.0,0,0
INN01458,2,0,2,0,BB,0,A,6,2018,February,28,Offline TA/TO,0,0,0,54.0,0,0
INN01459,2,0,2,1,SC,0,A,54,2018,February,27,Online TA,0,0,0,73.5,1,1
INN01461,2,0,0,2,SC,0,A,8,2018,February,12,Online TA,0,0,0,81.0,0,0
INN01464,2,0,1,2,BB,0,A,36,2018,February,22,Online TA,0,0,0,82.7,1,0
INN01482,2,0,0,2,BB,0,A,16,2018,February,26,Complementary,0,0,0,2.0,0,0
INN01488,1,0,0,2,BB,0,A,99,2018,February,19,Corporate,0,0,0,81.0,0,0
INN01505,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN01534,1,0,0,1,BB,0,A,4,2018,February,19,Corporate,0,0,0,81.0,0,0
INN01536,1,0,2,1,BB,0,A,4,2018,February,14,Corporate,1,0,2,68.0,0,0
INN01551,2,0,1,2,BB,0,D,11,2018,February,12,Offline TA/TO,0,0,0,73.6,2,0
INN01581,2,0,0,2,BB,0,A,54,2018,February,26,Online TA,0,0,0,78.3,1,0
INN01599,1,0,0,1,BB,0,A,15,2018,February,19,Corporate,0,0,0,80.0,0,0
INN01600,1,0,0,1,BB,0,A,99,2018,February,19,Corporate,0,0,0,81.0,0,0
INN01612,2,0,2,4,BB,0,A,57,2018,February,27,Online TA,0,0,0,59.21,1,0
INN01619,1,0,0,3,BB,0,A,4,2018,February,9,Corporate,1,0,4,65.33,0,0
INN01636,2,0,1,2,SC,0,A,23,2018,February,12,Online TA,0,0,0,79.0,1,1
INN01651,2,0,0,1,SC,0,A,1,2018,February,27,Online TA,0,0,0,81.0,1,1
INN01696,2,0,1,2,BB,0,A,13,2018,February,12,Online TA,0,0,0,91.0,2,0
INN01702,2,0,1,1,BB,0,A,68,2018,February,13,Online TA,0,0,0,78.3,1,0
INN01705,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN01710,1,0,0,1,BB,0,A,15,2018,February,19,Corporate,0,0,0,81.0,0,0
INN01743,1,0,0,1,BB,0,A,21,2018,February,25,Corporate,0,0,0,66.0,0,1
INN01803,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN01819,2,0,0,2,BB,0,A,99,2018,February,19,Corporate,0,0,0,86.0,0,0
INN01821,2,1,0,3,BB,0,A,35,2018,February,24,Online TA,0,0,0,93.63,1,0
INN01822,2,0,1,1,BB,0,D,0,2018,February,13,Online TA,0,0,0,106.0,0,1
INN01826,2,0,2,5,SC,0,A,11,2018,February,1,Online TA,0,0,0,79.0,0,1
INN01909,2,0,0,3,BB,0,A,50,2018,February,24,Offline TA/TO,0,0,0,74.0,0,0
INN01922,2,0,1,3,BB,0,A,63,2018,February,15,Offline TA/TO,0,0,0,58.0,0,0
INN01933,2,0,0,2,BB,0,A,50,2018,February,12,Online TA,0,0,0,62.29,1,0
INN01934,2,0,0,2,BB,0,A,7,2018,February,26,Online TA,0,0,0,93.0,1,0
INN01936,1,0,1,2,BB,0,A,31,2018,February,8,Online TA,0,0,0,72.9,0,1
INN01955,2,0,0,5,BB,0,A,19,2018,February,23,Offline TA/TO,0,0,0,87.0,0,0
INN01974,1,0,0,2,BB,0,A,99,2018,February,19,Corporate,0,0,0,81.0,0,0
INN02005,2,0,1,2,BB,0,D,24,2018,February,26,Online TA,0,0,0,109.33,1,1
INN02008,1,0,1,2,BB,0,A,30,2018,February,12,Online TA,0,0,0,68.7,0,1
INN02022,1,0,2,1,BB,0,A,116,2018,February,28,Online TA,0,0,0,61.0,0,1
INN02040,1,0,0,2,BB,0,A,25,2018,February,16,Online TA,0,0,0,66.22,1,0
INN02083,1,0,3,7,BB,0,D,17,2018,February,19,Online TA,0,0,0,107.7,1,1
INN02102,2,0,0,1,BB,1,A,1,2018,February,19,Corporate,0,0,0,91.0,0,0
INN02123,2,0,1,2,BB,1,A,43,2018,February,26,Online TA,0,0,0,88.5,1,0
INN02129,1,0,0,1,BB,0,A,5,2018,February,10,Corporate,1,2,19,66.0,1,0
INN02130,2,0,0,4,SC,0,A,18,2018,February,24,Online TA,0,0,0,79.0,1,1
INN02147,1,0,2,0,BB,0,A,5,2018,February,28,Corporate,1,0,2,66.0,0,0
INN02184,2,0,1,0,SC,1,A,14,2018,February,8,Online TA,0,0,0,90.0,1,0
INN02190,2,1,0,4,BB,0,A,0,2018,February,23,Online TA,0,0,0,112.0,1,0
INN02193,1,0,0,1,BB,0,A,0,2018,February,19,Corporate,0,0,0,80.0,0,0
INN02235,2,0,0,2,SC,0,A,9,2018,February,12,Online TA,0,0,0,81.0,1,0
INN02247,2,0,2,1,BB,0,A,12,2018,February,14,Offline TA/TO,0,0,0,87.0,1,0
INN02276,2,0,0,1,SC,0,A,2,2018,February,6,Online TA,0,0,0,81.0,1,0
INN02277,3,0,0,2,BB,0,D,9,2018,February,12,Online TA,0,0,0,127.0,1,0
INN02292,3,0,0,3,BB,0,A,14,2018,February,25,Offline TA/TO,0,0,0,118.0,1,0
INN02324,2,0,0,1,BB,0,A,0,2018,February,12,Online TA,0,0,0,55.08,0,0
INN02347,1,0,2,1,BB,0,A,116,2018,February,28,Online TA,0,0,0,61.0,0,1
INN02384,2,0,0,1,SC,1,A,1,2018,February,25,Online TA,0,0,0,88.0,1,0
INN02448,2,0,1,3,BB,0,D,26,2018,February,1,Online TA,0,0,0,99.0,1,0
INN02449,1,0,1,2,BB,0,A,5,2018,February,1,Online TA,0,0,0,68.22,1,0
INN02455,2,0,0,2,BB,0,A,19,2018,February,12,Online TA,0,0,0,91.0,1,1
INN02505,1,0,4,8,BB,0,A,37,2018,February,20,Online TA,0,0,0,0.5,0,0
INN02522,2,0,1,2,HB,1,A,15,2018,February,12,Offline TA/TO,0,0,0,111.8,0,0
INN02529,2,0,2,0,BB,0,A,19,2018,February,21,Online TA,0,0,0,100.0,1,1
INN02580,2,0,0,3,SC,0,A,34,2018,February,25,Online TA,0,0,0,68.7,1,1
INN02627,2,0,1,5,BB,0,A,104,2018,February,29,Online TA,1,1,0,61.43,0,1
INN02639,2,2,0,3,BB,0,F,18,2018,February,11,Online TA,0,0,0,171.0,0,0
INN02642,2,0,0,3,BB,1,E,66,2018,February,9,Online TA,0,0,0,80.55,1,0
INN02660,2,0,2,2,BB,0,A,58,2018,February,6,Online TA,0,0,0,73.95,0,1
INN02667,2,0,0,1,SC,0,A,4,2018,February,13,Online TA,0,0,0,81.0,0,0
INN02675,2,0,0,1,BB,0,A,3,2018,February,26,Corporate,0,0,0,31.0,1,0
INN02719,2,0,2,4,BB,0,A,13,2018,February,14,Online TA,0,0,0,91.0,0,0
INN02736,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN02756,2,1,2,1,BB,0,A,8,2018,February,21,Online TA,0,0,0,111.0,3,0
INN02776,1,0,0,3,BB,0,A,22,2018,February,4,Online TA,0,0,0,82.33,0,1
INN02804,1,0,0,1,BB,0,B,16,2018,February,6,Corporate,0,0,0,86.0,0,0
INN02859,2,0,0,3,BB,0,E,119,2018,February,10,Online TA,0,0,0,81.0,1,1
INN02869,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN02886,2,0,2,5,SC,0,A,14,2018,February,7,Online TA,0,0,0,81.0,1,0
INN02952,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN02992,2,0,0,2,SC,0,A,6,2018,February,26,Online TA,0,0,0,79.0,0,1
INN03001,2,0,0,3,BB,0,A,16,2018,February,16,Online TA,0,0,0,65.52,0,0
INN03016,3,0,2,1,BB,0,D,9,2018,February,13,Online TA,0,0,0,127.0,1,0
INN03020,2,0,0,2,BB,0,A,29,2018,February,12,Online TA,0,0,0,86.45,1,0
INN03023,2,0,2,2,BB,0,A,17,2018,February,13,Online TA,0,0,0,61.88,1,0
INN03027,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN03034,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN03097,2,0,0,1,BB,0,A,4,2018,February,20,Online TA,0,0,0,93.0,0,0
INN03113,2,1,2,3,BB,0,A,68,2018,February,13,Offline TA/TO,0,0,0,58.0,1,0
INN03122,1,0,0,1,BB,0,A,40,2018,February,16,Online TA,0,0,0,72.9,0,1
INN03170,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN03218,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN03275,2,0,1,4,BB,0,D,39,2018,February,15,Online TA,0,0,0,98.1,1,0
INN03294,2,0,0,1,SC,0,A,5,2018,February,20,Online TA,0,0,0,79.0,0,0
INN03297,2,1,1,1,BB,1,A,36,2018,February,27,Online TA,0,0,0,107.3,1,0
INN03311,2,0,0,1,SC,0,A,36,2018,February,13,Online TA,0,0,0,67.5,0,1
INN03321,2,0,0,3,BB,0,A,0,2018,February,4,Online TA,0,0,0,98.33,0,0
INN03340,2,0,2,1,BB,0,D,152,2018,February,20,Offline TA/TO,0,0,0,62.0,1,0
INN03353,2,0,0,1,SC,0,A,14,2018,February,12,Online TA,0,0,0,79.0,1,1
INN03361,2,0,2,1,SC,0,A,10,2018,February,13,Online TA,0,0,0,79.0,0,1
INN03362,2,0,0,4,SC,0,A,18,2018,February,24,Online TA,0,0,0,79.0,1,1
INN03442,2,0,1,0,BB,0,A,23,2018,February,21,Online TA,0,0,0,91.0,1,1
INN03488,2,0,0,2,BB,0,A,8,2018,February,5,Online TA,0,0,0,93.0,1,0
INN03489,1,0,1,2,BB,0,A,6,2018,February,22,Online TA,0,0,0,93.0,0,0
INN03499,2,0,0,2,BB,0,D,32,2018,February,5,Online TA,0,0,0,89.3,1,0
INN03527,1,0,0,1,BB,0,A,99,2018,February,19,Corporate,0,0,0,81.0,0,0
INN03544,1,0,2,2,BB,0,A,115,2018,February,27,Offline TA/TO,0,0,0,76.0,0,0
INN03548,2,0,0,3,BB,1,D,29,2018,February,3,Online TA,0,0,0,104.77,0,0
INN03553,2,0,0,1,BB,0,A,2,2018,February,26,Online TA,0,0,0,93.0,0,0
INN03558,1,0,0,3,BB,0,A,6,2018,February,2,Offline TA/TO,0,0,0,62.8,0,0
INN03592,2,0,2,2,BB,0,D,49,2018,February,6,Online TA,0,0,0,84.45,2,0
INN03611,2,0,0,4,BB,0,A,8,2018,February,17,Online TA,0,0,0,93.5,1,0
INN03627,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN03636,2,0,0,2,SC,0,A,4,2018,February,12,Online TA,0,0,0,88.0,1,0
INN03678,1,0,1,3,BB,0,A,21,2018,February,29,Online TA,0,0,0,102.05,0,1
INN03691,2,0,2,2,BB,0,D,38,2018,February,21,Offline TA/TO,0,0,0,75.8,0,0
INN03703,0,2,1,2,BB,0,E,43,2018,February,5,Online TA,0,0,0,69.53,0,1
INN03710,2,0,0,3,BB,0,E,41,2018,February,18,Online TA,0,0,0,72.37,0,0
INN03726,1,0,0,2,BB,0,A,2,2018,February,10,Online TA,0,0,0,80.0,1,0
INN03734,2,0,0,1,BB,0,E,37,2018,February,13,Online TA,0,0,0,69.53,0,0
INN03741,2,1,0,4,HB,0,A,12,2018,February,24,Online TA,0,0,0,158.5,3,0
INN03789,2,2,0,3,BB,0,E,2,2018,February,11,Online TA,0,0,0,85.03,1,1
INN03798,1,0,2,2,BB,0,A,115,2018,February,27,Offline TA/TO,0,0,0,76.0,0,0
INN03805,2,0,1,2,BB,0,D,6,2018,February,12,Online TA,0,0,0,106.0,2,0
INN03807,3,0,1,1,BB,0,A,39,2018,February,8,Offline TA/TO,0,0,0,98.94,2,0
INN03820,1,0,1,0,SC,0,A,6,2018,February,1,Online TA,0,0,0,81.0,0,0
INN03849,2,0,0,4,BB,0,A,71,2018,February,23,Online TA,0,0,0,75.95,0,0
INN03878,1,0,1,0,BB,0,A,38,2018,February,15,Online TA,0,0,0,67.5,1,1
INN03907,2,0,0,3,BB,0,A,15,2018,February,18,Offline TA/TO,0,0,0,92.0,0,0
INN03953,2,1,2,1,BB,0,A,10,2018,February,20,Online TA,0,0,0,109.0,2,0
INN03973,2,0,0,3,BB,0,A,3,2018,February,25,Online TA,0,0,0,80.8,0,0
INN03975,2,0,0,4,SC,0,A,48,2018,February,24,Online TA,0,0,0,51.09,0,0
INN03982,2,0,0,3,SC,0,A,35,2018,February,11,Online TA,0,0,0,67.5,0,1
INN03984,2,0,1,1,BB,0,A,85,2018,February,6,Online TA,0,0,0,57.0,0,1
INN03988,2,0,2,2,BB,0,A,30,2018,February,21,Online TA,0,0,0,65.06,1,0
INN04056,2,0,0,2,SC,0,A,18,2018,February,26,Online TA,0,0,0,81.0,0,0
INN04065,2,0,2,1,BB,0,A,3,2018,February,13,Offline TA/TO,0,0,0,85.0,0,0
INN04079,2,0,2,4,BB,0,A,53,2018,February,27,Online TA,0,0,0,80.2,0,0
INN04082,2,0,0,2,BB,0,D,6,2018,February,19,Online TA,0,0,0,107.0,2,0
INN04089,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN04104,1,0,1,1,BB,0,A,18,2018,February,20,Online TA,0,0,0,86.0,1,0
INN04124,1,0,2,1,BB,0,A,116,2018,February,28,Offline TA/TO,0,0,0,76.0,0,0
INN04134,2,1,0,4,BB,0,A,16,2018,February,17,Online TA,0,0,0,109.0,2,0
INN04147,2,0,0,3,BB,0,A,5,2018,February,16,Online TA,0,0,0,91.0,0,0
INN04156,2,0,2,3,BB,0,A,6,2018,February,21,Offline TA/TO,0,0,0,70.0,0,0
INN04179,1,0,2,3,BB,0,A,115,2018,February,27,Offline TA/TO,0,0,0,76.0,0,0
INN04190,1,0,0,3,BB,0,A,15,2018,February,18,Offline TA/TO,0,0,0,85.33,0,0
INN04219,2,0,2,2,SC,0,A,31,2018,February,6,Online TA,0,0,0,50.6,0,0
INN04227,2,1,0,1,BB,0,A,12,2018,February,6,Online TA,0,0,0,109.0,0,1
INN04231,1,0,0,1,BB,0,A,0,2018,February,11,Corporate,1,0,1,50.0,0,0
INN04233,2,0,0,1,BB,0,A,10,2018,February,19,Offline TA/TO,0,0,0,71.1,0,0
INN04274,2,0,1,2,SC,0,A,47,2018,February,26,Online TA,0,0,0,72.5,0,0
INN04297,2,0,2,1,BB,0,A,4,2018,February,13,Online TA,0,0,0,91.0,0,0
INN04396,2,0,0,2,BB,0,A,99,2018,February,19,Corporate,0,0,0,86.0,0,0
INN04423,2,0,0,2,SC,0,A,15,2018,February,12,Online TA,0,0,0,79.0,0,1
INN04440,2,0,2,2,SC,1,A,35,2018,February,19,Online TA,0,0,0,82.35,0,0
INN04465,1,0,1,0,SC,0,A,20,2018,February,14,Offline TA/TO,0,0,0,58.4,0,0
INN04488,3,0,1,0,BB,0,D,0,2018,February,15,Online TA,0,0,0,127.0,0,0
INN04519,2,0,0,5,BB,0,E,44,2018,February,23,Online TA,0,0,0,75.43,0,1
INN04568,2,1,1,1,BB,0,A,10,2018,February,13,Online TA,0,0,0,83.55,2,0
INN04582,1,0,2,1,BB,0,A,116,2018,February,28,Online TA,0,0,0,61.0,0,1
INN04670,2,0,0,3,SC,0,A,101,2018,February,18,Online TA,0,0,0,69.5,1,0
INN04689,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN04754,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN04759,2,0,1,1,BB,0,D,1,2018,February,27,Online TA,0,0,0,117.0,0,0
INN04776,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN04791,2,0,0,2,BB,1,A,48,2018,February,23,Online TA,0,0,0,89.3,1,0
INN04792,1,0,2,2,BB,0,A,115,2018,February,27,Online TA,0,0,0,60.0,0,1
INN04836,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN04869,2,0,1,1,HB,0,D,9,2018,February,22,Offline TA/TO,0,0,0,86.8,0,0
INN04881,1,0,0,1,BB,0,A,99,2018,February,19,Corporate,0,0,0,81.0,0,0
INN04910,2,0,0,1,BB,0,A,2,2018,February,10,Corporate,0,0,0,71.0,0,0
INN04913,1,0,2,1,BB,0,A,1,2018,February,28,Online TA,0,0,0,60.0,0,1
INN04931,2,0,1,2,BB,0,A,55,2018,February,5,Online TA,0,0,0,59.28,1,0
INN04976,2,0,0,2,BB,0,A,47,2018,February,19,Online TA,0,0,0,80.3,1,0
INN05006,2,1,0,1,BB,0,A,12,2018,February,6,Online TA,0,0,0,109.0,0,1
INN05011,2,0,0,1,SC,0,A,12,2018,February,23,Online TA,0,0,0,79.0,0,1
INN05024,2,0,0,1,BB,0,A,159,2018,February,13,Offline TA/TO,0,0,0,70.0,0,0
INN05059,2,0,2,0,BB,0,A,4,2018,February,7,Offline TA/TO,0,0,0,87.0,0,0
INN05060,2,0,1,4,BB,0,A,85,2018,February,3,Online TA,0,0,0,71.0,0,0
INN05126,1,0,0,4,BB,0,G,13,2018,February,3,Corporate,0,0,0,102.0,0,0
INN05201,2,0,2,2,BB,0,A,78,2018,February,20,Offline TA/TO,0,0,0,60.0,1,0
INN05209,1,0,0,1,BB,0,A,21,2018,February,25,Corporate,0,0,0,66.0,0,1
INN05215,1,0,0,2,BB,1,A,12,2018,February,16,Corporate,1,0,4,67.0,1,0
INN05242,2,0,0,2,BB,0,D,7,2018,February,26,Complementary,0,0,0,0.0,2,0
INN05248,1,0,0,1,SC,0,A,0,2018,February,24,Online TA,0,0,0,85.0,0,0
INN05296,0,2,0,3,BB,0,E,1,2018,February,25,Online TA,0,0,0,71.0,0,0
INN05314,1,0,0,1,BB,0,A,99,2018,February,19,Corporate,0,0,0,81.0,0,0
INN05325,1,0,0,1,SC,0,A,12,2018,February,16,Corporate,0,0,0,73.0,0,0
INN05333,1,0,0,1,SC,0,A,0,2018,February,24,Online TA,0,0,0,85.0,0,0
INN05341,1,0,0,1,BB,0,A,29,2018,February,23,Corporate,0,0,0,66.0,0,0
INN05368,2,0,2,3,BB,0,A,42,2018,February,18,Online TA,0,0,0,75.56,0,1
INN05375,1,0,1,0,BB,0,A,18,2018,February,21,Online TA,0,0,0,80.0,1,0
INN05418,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN05431,2,0,1,4,BB,0,A,19,2018,February,15,Online TA,0,0,0,91.0,2,1
INN05491,2,0,0,1,BB,0,A,115,2018,February,27,Online TA,0,0,0,1.0,0,0
INN05511,1,0,0,1,BB,0,A,6,2018,February,3,Corporate,1,0,1,41.0,0,0
INN05520,2,0,0,1,SC,0,A,2,2018,February,13,Online TA,0,0,0,79.0,0,1
INN05524,2,0,0,2,BB,0,A,4,2018,February,11,Online TA,0,0,0,91.0,1,0
INN05533,1,0,0,2,BB,0,A,14,2018,February,18,Online TA,0,0,0,85.0,0,1
INN05601,2,0,1,3,BB,0,A,24,2018,February,29,Offline TA/TO,0,0,0,45.5,0,0
INN05623,3,0,0,2,BB,0,D,9,2018,February,12,Online TA,0,0,0,139.0,1,0
INN05627,1,0,0,1,BB,0,A,99,2018,February,19,Corporate,0,0,0,81.0,0,0
INN05640,2,0,2,1,BB,0,A,40,2018,February,6,Offline TA/TO,0,0,0,40.67,0,0
INN05643,2,0,2,3,BB,0,A,111,2018,February,14,Online TA,0,0,0,87.0,0,0
INN05669,2,0,0,3,BB,0,A,44,2018,February,17,Offline TA/TO,0,0,0,75.0,0,0
INN05677,2,1,0,2,BB,1,A,4,2018,February,5,Online TA,0,0,0,120.0,2,0
INN05759,1,0,2,1,BB,0,A,9,2018,February,21,Online TA,0,0,0,85.0,0,1
INN05782,2,0,1,1,BB,0,A,68,2018,February,13,Online TA,0,0,0,78.3,0,1
INN05820,2,1,1,3,SC,0,A,5,2018,February,8,Online TA,0,0,0,58.88,1,0
INN05823,1,0,2,1,BB,0,A,116,2018,February,28,Online TA,0,0,0,61.0,0,1
INN05926,1,0,0,1,BB,0,A,0,2018,February,16,Online TA,0,0,0,85.0,0,0
INN05934,2,0,0,1,BB,0,D,2,2018,February,26,Online TA,0,0,0,108.0,1,0
INN05991,2,0,2,2,BB,0,A,1,2018,February,28,Online TA,0,0,0,70.0,0,1
INN06001,2,0,0,2,BB,0,A,35,2018,February,12,Online TA,0,0,0,80.3,1,0
INN06003,1,0,3,5,BB,0,A,20,2018,February,8,Online TA,0,0,0,86.0,1,1
INN06020,2,0,0,1,BB,0,A,23,2018,February,25,Online TA,0,0,0,91.0,0,1
INN06052,1,0,0,1,BB,0,A,15,2018,February,19,Corporate,0,0,0,81.0,0,0
INN06059,2,0,2,2,BB,0,D,33,2018,February,7,Online TA,0,0,0,61.75,1,0
INN06084,2,0,0,1,SC,0,A,4,2018,February,13,Online TA,0,0,0,79.0,0,0
INN06096,2,0,1,2,BB,0,A,32,2018,February,22,Online TA,0,0,0,83.9,1,0
INN06097,2,0,0,1,BB,0,D,3,2018,February,18,Online TA,0,0,0,106.0,1,0
