Booking_ID,adults,children,stays_in_weekend_nights,stays_in_week_nights,meal,required_car_parking_spaces,reserved_room_type,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,total_of_special_requests,is_canceled
INN00902,2,1,0,3,BB,0,A,124,2018,May,31,Online TA,0,0,0,143.1,1,1
INN00929,3,0,1,2,BB,0,D,99,2018,May,13,Online TA,0,0,0,159.3,0,1
INN00931,2,0,0,3,BB,0,D,18,2018,May,10,Online TA,0,0,0,146.0,1,0
INN00937,2,0,0,3,BB,0,D,7,2018,May,4,Online TA,0,0,0,156.0,1,0
INN00950,2,0,0,3,HB,0,A,11,2018,May,24,Offline TA/TO,0,0,0,160.0,0,0
INN00953,2,0,2,2,BB,0,A,36,2018,May,21,Online TA,0,0,0,126.9,2,0
INN00996,2,0,1,2,BB,0,A,273,2018,May,13,Online TA,0,0,0,95.0,0,1
INN01001,2,0,0,4,BB,0,D,18,2018,May,31,Online TA,0,0,0,112.8,0,1
INN01014,2,0,1,2,BB,0,A,52,2018,May,27,Offline TA/TO,0,0,0,85.0,0,0
INN01020,1,2,2,3,BB,0,F,10,2018,May,13,Online TA,0,0,0,215.0,0,1
INN01036,2,0,0,4,BB,0,A,217,2018,May,25,Online TA,0,0,0,90.1,2,1
INN01039,1,0,0,1,BB,0,A,12,2018,May,31,Online TA,0,0,0,106.25,0,0
INN01069,2,0,1,2,BB,0,A,0,2018,May,9,Online TA,0,0,0,103.0,1,0
INN01092,2,0,0,1,BB,1,A,138,2018,May,7,Online TA,0,0,0,114.3,1,0
INN01111,1,0,1,2,SC,0,A,13,2018,May,30,Online TA,0,0,0,87.78,1,0
INN01153,2,0,2,3,BB,0,D,118,2018,May,1,Online TA,0,0,0,107.95,0,0
INN01178,2,0,0,4,BB,0,A,14,2018,May,18,Offline TA/TO,0,0,0,72.0,1,0
INN01191,2,0,0,3,BB,0,A,103,2018,May,4,Online TA,0,0,0,95.0,0,1
INN01209,2,0,1,0,SC,0,A,2,2018,May,16,Online TA,0,0,0,89.0,1,0
INN01210,1,0,0,1,BB,0,A,5,2018,May,10,Corporate,1,0,2,65.0,0,0
INN01226,2,0,1,3,BB,0,D,126,2018,May,2,Online TA,0,0,0,86.36,0,0
INN01234,2,0,1,0,SC,0,A,1,2018,May,8,Online TA,0,0,0,56.47,0,0
INN01239,3,0,1,3,BB,0,B,102,2018,May,5,Online TA,0,0,0,150.45,1,0
INN01256,2,0,0,1,BB,0,D,29,2018,May,18,Online TA,0,0,0,156.0,0,1
INN01263,2,1,2,2,BB,0,A,103,2018,May,1,Online TA,0,0,0,99.45,2,0
INN01264,2,0,1,4,BB,0,A,33,2018,May,9,Online TA,0,0,0,97.71,1,0
INN01265,2,0,0,2,BB,0,A,127,2018,May,6,Online TA,0,0,0,105.3,0,1
INN01281,2,0,0,1,BB,0,A,28,2018,May,21,Online TA,0,0,0,141.0,1,1
INN01311,2,0,0,3,SC,0,A,58,2018,May,17,Online TA,0,0,0,116.1,0,1
INN01317,1,0,0,2,BB,0,A,64,2018,May,17,Corporate,0,0,0,130.0,0,0
INN01323,2,1,0,3,BB,0,A,88,2018,May,11,Online TA,0,0,0,143.1,2,0
INN01325,2,1,2,4,BB,0,A,68,2018,May,7,Online TA,0,0,0,135.15,0,1
INN01328,2,0,2,3,BB,0,A,21,2018,May,29,Online TA,0,0,0,101.15,0,0
INN01331,2,0,0,3,HB,0,A,11,2018,May,24,Offline TA/TO,0,0,0,160.0,0,0
INN01338,2,0,2,1,BB,0,A,106,2018,May,29,Offline TA/TO,0,0,0,80.75,1,0
INN01371,1,0,0,1,SC,0,A,0,2018,May,11,Online TA,0,0,0,90.71,0,0
INN01380,2,0,2,1,SC,0,A,35,2018,May,22,Online TA,0,0,0,98.1,0,1
INN01387,1,0,1,0,BB,0,A,35,2018,May,16,Corporate,0,0,0,89.0,0,0
INN01390,2,0,0,3,BB,0,A,27,2018,May,10,Online TA,0,0,0,141.0,0,1
INN01411,2,0,1,5,BB,0,D,126,2018,May,9,Online TA,0,0,0,111.35,1,0
INN01432,3,0,2,2,BB,0,A,75,2018,May,22,Online TA,0,0,0,115.85,2,0
INN01448,2,0,2,0,BB,0,A,26,2018,May,22,Online TA,0,0,0,121.0,2,0
INN01450,1,0,0,2,BB,0,A,37,2018,May,18,Corporate,0,0,0,89.0,0,1
INN01453,2,0,1,0,BB,1,D,168,2018,May,29,Online TA,0,0,0,132.3,3,0
INN01456,2,2,1,3,BB,0,F,77,2018,May,2,Online TA,0,0,0,187.85,1,0
INN01466,2,0,0,4,BB,0,A,69,2018,May,11,Online TA,0,0,0,92.28,1,0
INN01467,2,0,2,1,BB,0,A,140,2018,May,29,Online TA,0,0,0,105.3,1,0
INN01468,2,0,1,2,BB,0,D,12,2018,May,30,Online TA,0,0,0,112.42,0,1
INN01497,1,0,0,1,BB,0,D,20,2018,May,26,Aviation,0,0,0,110.0,0,1
INN01498,1,0,1,2,BB,0,D,109,2018,May,2,Online TA,0,0,0,88.01,1,0
INN01511,2,1,0,1,BB,0,A,1,2018,May,3,Online TA,0,0,0,142.0,2,0
INN01519,1,0,1,3,BB,0,D,9,2018,May,9,Online TA,0,0,0,141.0,0,1
INN01538,2,0,1,3,BB,0,A,63,2018,May,16,Online TA,0,0,0,92.28,1,0
INN01543,2,0,0,3,BB,0,D,131,2018,May,5,Online TA,0,0,0,114.3,1,1
INN01544,2,0,0,2,BB,0,A,5,2018,May,24,Corporate,0,0,0,110.0,1,0
INN01546,2,1,1,2,BB,0,F,68,2018,May,13,Online TA,0,0,0,198.9,0,1
INN01548,2,0,2,2,BB,0,A,72,2018,May,13,Online TA,0,0,0,119.85,1,0
INN01583,2,0,1,2,BB,0,A,129,2018,May,13,Offline TA/TO,0,0,0,80.75,2,0
INN01591,1,0,0,1,BB,0,G,1,2018,May,17,Complementary,1,4,16,0.0,1,0
INN01616,2,0,2,3,HB,0,A,53,2018,May,21,Offline TA/TO,0,0,0,131.52,0,0
INN01625,2,0,2,0,BB,0,A,120,2018,May,1,Online TA,0,0,0,105.3,1,1
INN01633,2,0,1,2,BB,0,D,142,2018,May,6,Online TA,0,0,0,114.3,0,0
INN01659,1,0,1,0,BB,0,A,4,2018,May,1,Online TA,0,0,0,125.0,1,0
INN01678,3,0,2,0,BB,0,D,24,2018,May,1,Online TA,0,0,0,172.0,2,0
INN01690,3,0,0,3,BB,0,F,13,2018,May,11,Online TA,0,0,0,161.66,1,0
INN01691,2,0,0,2,SC,0,A,131,2018,May,12,Online TA,0,0,0,94.5,0,1
INN01729,2,0,2,2,BB,0,A,159,2018,May,13,Online TA,0,0,0,114.75,1,1
INN01744,2,0,0,2,BB,0,A,248,2018,May,26,Online TA,0,0,0,118.0,0,1
INN01746,1,0,0,2,BB,0,A,14,2018,May,31,Online TA,0,0,0,97.75,1,0
INN01750,1,0,0,1,SC,0,A,8,2018,May,25,Online TA,0,0,0,119.0,0,1
INN01758,2,0,0,1,SC,0,A,30,2018,May,25,Online TA,0,0,0,98.1,0,1
INN01763,1,0,1,0,SC,0,A,2,2018,May,9,Online TA,0,0,0,89.0,0,0
INN01769,1,0,2,5,BB,0,A,113,2018,May,10,Online TA,0,0,0,80.14,0,1
INN01779,3,0,0,1,BB,0,F,0,2018,May,10,Online TA,0,0,0,153.15,0,0
INN01798,1,0,2,3,BB,0,A,31,2018,May,15,Corporate,0,0,0,95.0,1,0
INN01832,1,0,2,0,BB,0,A,12,2018,May,29,Online TA,0,0,0,97.02,1,0
INN01861,3,0,1,1,BB,0,D,36,2018,May,14,Online TA,0,0,0,159.3,0,1
INN01868,1,0,1,0,SC,0,A,4,2018,May,23,Offline TA/TO,0,0,0,144.0,0,0
INN01885,1,0,0,1,SC,0,A,11,2018,May,25,Online TA,0,0,0,99.0,0,0
INN01900,2,0,2,2,BB,0,D,71,2018,May,1,Online TA,0,0,0,132.6,0,1
INN01902,3,0,1,1,HB,0,D,63,2018,May,14,Online TA,0,0,0,210.6,0,1
INN01941,2,0,0,2,SC,0,A,54,2018,May,6,Online TA,0,0,0,116.1,0,1
INN01945,1,0,2,1,BB,0,D,52,2018,May,15,Online TA,0,0,0,140.4,0,0
INN01966,2,0,0,1,BB,0,D,62,2018,May,7,Online TA,0,0,0,140.4,0,1
INN01981,2,0,2,1,HB,0,A,5,2018,May,15,Offline TA/TO,0,0,0,125.0,0,0
INN01988,2,2,1,1,BB,0,F,35,2018,May,16,Online TA,0,0,0,179.01,0,1
INN02001,2,0,1,4,BB,0,D,129,2018,May,11,Online TA,0,0,0,112.03,1,1
INN02013,2,0,1,0,SC,0,A,0,2018,May,9,Online TA,0,0,0,89.0,0,1
INN02028,2,0,1,1,BB,0,A,44,2018,May,23,Complementary,0,0,0,0.0,1,0
INN02031,2,0,0,2,BB,0,A,211,2018,May,20,Online TA,0,0,0,100.0,0,1
INN02051,1,0,3,5,BB,0,A,10,2018,May,29,Corporate,0,0,0,110.0,0,0
INN02069,2,0,1,3,BB,0,A,164,2018,May,2,Online TA,0,0,0,99.45,0,1
INN02080,2,2,0,4,BB,0,B,111,2018,May,4,Online TA,0,0,0,122.1,1,0
INN02088,2,0,0,3,BB,0,A,259,2018,May,5,Online TA,0,0,0,90.0,0,1
INN02093,2,0,1,0,BB,0,A,2,2018,May,30,Online TA,0,0,0,131.0,0,0
INN02113,2,0,1,3,BB,0,D,115,2018,May,2,Offline TA/TO,0,0,0,90.95,1,0
INN02144,2,0,0,2,BB,0,A,211,2018,May,20,Online TA,0,0,0,100.0,0,1
INN02163,2,0,2,2,BB,0,A,105,2018,May,22,Online TA,0,0,0,119.85,0,1
INN02165,2,0,0,1,BB,0,D,16,2018,May,25,Offline TA/TO,0,0,0,107.0,0,0
INN02167,1,0,2,2,BB,0,D,8,2018,May,28,Online TA,0,0,0,130.48,0,1
INN02171,2,0,1,3,BB,0,A,83,2018,May,2,Offline TA/TO,0,0,0,80.75,0,0
INN02219,2,0,2,2,BB,0,A,133,2018,May,29,Online TA,0,0,0,99.66,2,0
INN02222,2,0,2,2,BB,0,A,32,2018,May,8,Online TA,0,0,0,92.83,1,0
INN02233,2,0,2,1,BB,0,D,126,2018,May,7,Online TA,0,0,0,114.3,0,0
INN02257,2,0,2,7,SC,0,A,120,2018,May,31,Online TA,0,0,0,109.65,1,1
INN02264,1,0,1,1,BB,0,A,1,2018,May,28,Online TA,0,0,0,130.0,1,0
INN02273,1,0,5,10,BB,0,A,11,2018,May,9,Aviation,0,0,0,95.0,0,1
INN02293,2,0,1,1,BB,0,A,180,2018,May,2,Offline TA/TO,0,0,0,100.0,1,0
INN02313,2,0,0,2,BB,0,A,64,2018,May,17,Corporate,0,0,0,140.0,0,1
INN02331,2,0,1,3,SC,0,A,132,2018,May,16,Online TA,0,0,0,89.25,0,1
INN02334,2,0,2,2,BB,0,A,83,2018,May,1,Offline TA/TO,0,0,0,75.0,1,0
INN02338,2,0,1,2,BB,0,A,167,2018,May,20,Online TA,0,0,0,119.7,1,1
INN02350,2,0,2,3,BB,0,A,212,2018,May,20,Offline TA/TO,0,0,0,78.0,1,0
INN02351,1,0,0,3,BB,0,A,113,2018,May,31,Corporate,0,0,0,100.0,0,1
INN02362,1,0,1,2,BB,0,A,55,2018,May,30,Online TA,0,0,0,109.35,0,1
INN02368,2,0,2,0,SC,0,A,47,2018,May,22,Online TA,0,0,0,116.1,0,0
INN02369,2,1,0,4,BB,0,A,162,2018,May,4,Offline TA/TO,0,0,0,95.25,1,0
INN02387,2,0,0,1,BB,0,A,116,2018,May,18,Online TA,0,0,0,105.3,1,0
INN02395,2,0,1,1,SC,0,A,33,2018,May,9,Online TA,0,0,0,104.49,0,1
INN02397,2,0,0,3,BB,0,A,133,2018,May,17,Online TA,0,0,0,99.9,0,0
INN02403,2,0,1,2,BB,0,A,273,2018,May,13,Online TA,0,0,0,95.0,0,1
INN02404,1,0,1,2,BB,0,A,3,2018,May,30,Corporate,1,3,34,65.0,0,0
INN02413,2,0,0,3,BB,0,A,103,2018,May,4,Online TA,0,0,0,95.0,0,1
INN02416,1,0,0,2,BB,0,A,64,2018,May,17,Corporate,0,0,0,130.0,0,0
INN02437,2,0,0,2,BB,0,A,211,2018,May,20,Online TA,0,0,0,100.0,0,1
INN02451,1,0,0,3,BB,0,A,113,2018,May,31,Corporate,0,0,0,100.0,0,1
INN02465,2,0,1,0,SC,0,A,46,2018,May,22,Online TA,0,0,0,116.1,0,0
INN02489,2,0,0,1,BB,0,A,39,2018,May,7,Online TA,0,0,0,126.9,0,1
INN02503,2,0,2,3,BB,0,A,10,2018,May,29,Offline TA/TO,0,0,0,95.0,0,0
INN02549,2,1,1,2,BB,0,A,109,2018,May,23,Online TA,0,0,0,143.1,0,1
INN02564,1,0,0,1,BB,0,A,0,2018,May,18,Corporate,0,0,0,140.0,0,0
INN02573,2,0,1,0,SC,0,A,0,2018,May,9,Online TA,0,0,0,89.0,0,0
INN02584,2,0,1,2,BB,0,A,273,2018,May,13,Online TA,0,0,0,95.0,0,1
INN02598,2,1,0,4,BB,0,D,148,2018,May,18,Online TA,0,0,0,108.19,2,0
INN02612,1,0,1,1,BB,0,A,5,2018,May,23,Offline TA/TO,0,0,0,100.0,1,0
INN02614,1,0,0,3,BB,0,D,133,2018,May,17,Online TA,0,0,0,114.3,0,0
INN02615,2,0,0,1,SC,0,A,35,2018,May,24,Online TA,0,0,0,98.1,1,0
INN02629,2,0,1,1,HB,0,A,3,2018,May,21,Offline TA/TO,0,0,0,112.0,1,0
INN02635,2,0,1,2,SC,0,A,56,2018,May,13,Online TA,0,0,0,116.1,1,0
INN02640,1,0,1,0,SC,0,A,24,2018,May,2,Online TA,0,0,0,124.0,1,0
INN02646,3,0,0,2,BB,0,D,98,2018,May,17,Online TA,0,0,0,168.3,0,1
INN02668,1,0,0,1,BB,0,A,14,2018,May,27,Offline TA/TO,0,0,0,62.5,0,0
INN02690,2,0,1,2,BB,0,A,89,2018,May,9,Offline TA/TO,0,0,0,75.0,0,0
INN02693,2,0,0,1,BB,0,A,156,2018,May,18,Online TA,0,0,0,84.24,0,1
INN02702,2,0,0,4,BB,0,A,94,2018,May,18,Online TA,0,0,0,127.93,0,1
INN02724,2,2,0,2,BB,0,F,128,2018,May,27,Online TA,0,0,0,207.9,2,1
INN02725,3,0,2,3,BB,0,D,95,2018,May,22,Online TA,0,0,0,141.32,1,1
INN02729,2,0,0,4,BB,0,A,117,2018,May,10,Online TA,0,0,0,83.64,0,0
INN02731,2,0,1,1,BB,0,D,24,2018,May,21,Online TA,0,0,0,155.0,2,0
INN02739,2,0,0,3,BB,0,A,103,2018,May,4,Offline TA/TO,0,0,0,80.0,0,0
INN02768,2,0,0,2,BB,0,D,86,2018,May,26,Online TA,0,0,0,140.4,0,1
INN02787,2,0,1,3,BB,0,A,100,2018,May,19,Online TA,0,0,0,136.0,1,0
INN02797,2,0,0,4,BB,0,D,101,2018,May,25,Online TA,0,0,0,132.6,0,0
INN02799,2,1,2,3,BB,0,D,126,2018,May,15,Online TA,0,0,0,125.45,2,0
INN02800,2,0,2,2,BB,0,G,16,2018,May,6,Online TA,0,0,0,194.58,2,0
INN02832,1,0,0,3,HB,0,A,71,2018,May,10,Offline TA/TO,0,0,0,98.0,0,0
INN02856,3,0,0,1,BB,0,D,7,2018,May,13,Online TA,0,0,0,215.0,2,0
INN02857,2,0,1,2,BB,0,A,132,2018,May,16,Online TA,0,0,0,105.3,1,0
INN02861,2,0,2,3,BB,0,A,87,2018,May,21,Online TA,0,0,0,119.85,1,0
INN02862,2,0,1,4,BB,0,D,73,2018,May,25,Online TA,0,0,0,129.96,1,0
INN02873,2,0,1,3,HB,0,A,66,2018,May,9,Online TA,0,0,0,152.15,1,0
INN02877,2,0,0,1,BB,0,A,27,2018,May,4,Offline TA/TO,0,0,0,85.0,0,0
INN02896,2,0,0,2,BB,0,D,29,2018,May,19,Offline TA/TO,0,0,0,111.5,1,0
INN02919,2,0,0,1,BB,0,A,1,2018,May,10,Online TA,0,0,0,84.0,0,1
INN02935,1,0,0,3,BB,0,A,74,2018,May,17,Online TA,0,0,0,126.9,0,0
INN02947,2,0,3,5,BB,0,F,155,2018,May,22,Online TA,0,0,0,177.35,0,1
INN02966,2,0,2,2,BB,1,E,190,2018,May,6,Online TA,0,0,0,109.3,0,1
INN02982,2,0,1,2,BB,0,A,273,2018,May,13,Online TA,0,0,0,95.0,0,1
INN03014,2,0,2,1,BB,0,A,83,2018,May,1,Offline TA/TO,0,0,0,75.0,0,0
INN03019,2,0,2,1,BB,0,A,34,2018,May,1,Online TA,0,0,0,126.9,0,1
INN03051,1,0,0,1,BB,0,G,0,2018,May,4,Complementary,1,4,15,0.0,1,0
INN03054,2,0,1,1,BB,1,D,130,2018,May,28,Online TA,0,0,0,134.1,1,0
INN03056,1,0,1,1,BB,0,A,114,2018,May,2,Online TA,0,0,0,99.9,0,1
INN03057,1,0,2,0,BB,0,A,12,2018,May,29,Online TA,0,0,0,97.02,1,0
INN03074,2,0,0,2,BB,0,A,22,2018,May,20,Offline TA/TO,0,0,0,140.0,0,0
INN03083,2,0,0,4,BB,0,D,30,2018,May,11,Online TA,0,0,0,149.4,0,1
INN03101,2,0,0,1,BB,0,A,49,2018,May,21,Online TA,0,0,0,126.9,0,1
INN03131,2,0,2,1,BB,0,A,48,2018,May,22,Online TA,0,0,0,92.83,2,0
INN03141,2,0,0,4,HB,0,A,323,2018,May,17,Online TA,0,0,0,112.0,1,1
INN03157,2,0,0,2,BB,0,A,211,2018,May,20,Online TA,0,0,0,100.0,0,1
INN03227,2,0,0,3,BB,0,A,103,2018,May,4,Offline TA/TO,0,0,0,80.0,0,0
INN03234,2,0,0,3,BB,0,A,103,2018,May,4,Offline TA/TO,0,0,0,80.0,0,0
INN03256,2,1,1,2,BB,0,D,68,2018,May,13,Online TA,0,0,0,140.4,0,1
INN03262,2,0,2,4,BB,0,D,93,2018,May,19,Online TA,0,0,0,132.6,1,0
INN03273,2,0,1,1,BB,0,D,47,2018,May,21,Online TA,0,0,0,140.4,1,0
INN03278,3,0,2,2,BB,0,A,77,2018,May,15,Online TA,0,0,0,150.45,1,1
INN03283,1,0,0,2,BB,0,D,3,2018,May,27,Online TA,0,0,0,176.0,0,1
INN03292,1,0,2,0,BB,0,A,9,2018,May,29,Online TA,0,0,0,97.02,1,0
INN03296,2,0,0,3,BB,0,D,122,2018,May,12,Online TA,0,0,0,121.5,1,0
INN03300,2,0,1,0,SC,0,A,121,2018,May,2,Online TA,0,0,0,129.0,1,0
INN03310,2,0,1,0,BB,0,A,10,2018,May,29,Online TA,0,0,0,120.35,1,0
INN03332,2,0,0,3,HB,0,A,88,2018,May,3,Offline TA/TO,0,0,0,117.0,1,0
INN03342,1,0,0,3,BB,0,A,113,2018,May,31,Corporate,0,0,0,100.0,0,1
INN03355,2,0,2,5,SC,0,A,87,2018,May,22,Offline TA/TO,0,0,0,85.0,0,0
INN03372,1,0,0,2,BB,0,A,6,2018,May,31,Corporate,0,0,0,95.0,0,0
INN03395,1,0,0,3,BB,0,A,105,2018,May,5,Online TA,0,0,0,117.3,0,1
INN03409,1,0,0,3,BB,0,A,63,2018,May,17,Offline TA/TO,0,0,0,136.0,0,0
INN03416,2,0,2,3,BB,0,A,110,2018,May,1,Online TA,0,0,0,109.25,1,0
INN03439,2,0,0,4,BB,0,A,110,2018,May,3,Online TA,0,0,0,106.68,0,1
INN03461,2,0,0,3,BB,0,B,1,2018,May,5,Offline TA/TO,0,0,0,119.0,0,0
INN03490,2,0,2,1,BB,0,D,4,2018,May,29,Online TA,0,0,0,136.0,1,0
INN03512,2,0,0,3,BB,0,A,103,2018,May,4,Offline TA/TO,0,0,0,80.0,0,0
INN03513,2,0,0,1,BB,0,D,22,2018,May,21,Online TA,0,0,0,165.0,1,0
INN03522,2,0,0,1,BB,0,A,0,2018,May,24,Online TA,0,0,0,141.0,0,0
INN03526,2,0,2,1,BB,0,D,11,2018,May,8,Online TA,0,0,0,126.0,1,0
INN03552,2,0,0,1,BB,0,A,33,2018,May,25,Online TA,0,0,0,108.9,0,0
INN03555,2,0,0,3,BB,0,A,12,2018,May,31,Online TA,0,0,0,111.35,0,1
INN03561,2,0,2,2,BB,0,A,78,2018,May,14,Online TA,0,0,0,119.85,2,0
